Distance_(inches),Gray_Value
2.05667,44415.492
2.06000,44369.246
2.06333,44250.816
2.06667,44196.090
2.07000,44144.836
2.07333,44236.363
2.07667,44126.695
2.08000,44047.953
2.08333,44044.832
2.08667,44018.676
2.09000,44018.664
2.09333,43977.188
2.09667,43829.527
2.10000,43881.531
2.10333,43782.754
2.10667,43744.184
2.11000,43820.609
2.11333,43651.578
2.11667,43559.727
2.12000,43572.266
2.12333,43488.645
2.12667,43467.527
2.13000,43419.285
2.13333,43328.559
2.13667,43269.195
2.14000,43111.453
2.14333,43225.773
2.14667,43109.734
2.15000,42937.156
2.15333,42975.570
2.15667,42960.855
2.16000,42925.047
2.16333,42871.184
2.16667,42780.285
2.17000,42642.902
2.17333,42615.656
2.17667,42687.168
2.18000,42553.914
2.18333,42414.223
2.18667,42456.422
2.19000,42268.793
2.19333,42242.625
2.19667,42247.000
2.20000,42255.336
2.20333,41982.609
2.20667,41924.727
2.21000,41890.047
2.21333,41908.203
2.21667,41870.059
2.22000,41754.637
2.22333,41787.742
2.22667,41686.020
2.23000,41623.047
2.23333,41487.684
2.23667,41373.797
2.24000,41448.758
2.24333,41218.758
2.24667,41198.246
2.25000,40981.992
2.25333,40979.488
2.25667,40880.410
2.26000,40763.215
2.26333,40814.227
2.26667,40718.020
2.27000,40581.242
2.27333,40512.688
2.27667,40523.934
2.28000,40400.469
2.28333,40399.539
2.28667,40244.246
2.29000,40036.188
2.29333,40105.395
2.29667,39840.797
2.30000,39800.090
2.30333,39745.164
2.30667,39730.727
2.31000,39662.453
2.31333,39439.754
2.31667,39372.949
2.32000,39361.949
2.32333,39373.000
2.32667,39216.051
2.33000,39165.871
2.33333,39250.797
2.33667,39156.312
2.34000,39027.383
2.34333,38980.625
2.34667,38747.109
2.35000,38772.469
2.35333,38801.520
2.35667,38676.391
2.36000,38479.586
2.36333,38392.441
2.36667,38453.566
2.37000,38330.746
2.37333,38213.863
2.37667,38138.293
2.38000,37825.902
2.38333,37880.184
2.38667,37752.383
2.39000,37709.656
2.39333,37761.520
2.39667,37681.375
2.40000,37529.344
2.40333,37428.305
2.40667,37429.527
2.41000,37471.492
2.41333,37409.500
2.41667,37316.137
2.42000,37194.410
2.42333,37155.453
2.42667,36989.664
2.43000,37132.285
2.43333,36918.070
2.43667,36904.590
2.44000,36730.645
2.44333,36836.559
2.44667,36798.414
2.45000,36647.105
2.45333,36557.539
2.45667,36510.664
2.46000,36429.391
2.46333,36287.316
2.46667,36306.316
2.47000,36140.766
2.47333,36007.648
2.47667,36048.051
2.48000,35965.852
2.48333,35891.758
2.48667,35810.891
2.49000,35748.395
2.49333,35656.871
2.49667,35556.148
2.50000,35687.285
2.50333,35506.473
2.50667,35507.344
2.51000,35424.441
2.51333,35492.688
2.51667,35381.953
2.52000,35175.223
2.52333,35271.492
2.52667,35188.797
2.53000,35083.980
2.53333,35197.148
2.53667,35111.039
2.54000,35182.223
2.54333,35116.500
2.54667,35066.434
2.55000,35051.871
2.55333,35068.512
2.55667,35069.027
2.56000,34989.188
2.56333,34962.027
2.56667,34873.703
2.57000,34832.344
2.57333,34900.395
2.57667,34931.410
2.58000,34771.992
2.58333,34760.637
2.58667,34687.227
2.59000,34561.812
2.59333,34770.355
2.59667,34785.617
2.60000,34701.844
2.60333,34569.988
2.60667,34542.488
2.61000,34510.766
2.61333,34368.754
2.61667,34452.559
2.62000,34399.598
2.62333,34277.195
2.62667,34436.480
2.63000,34352.090
2.63333,34260.145
2.63667,34139.188
2.64000,34264.934
2.64333,34196.758
2.64667,34037.566
2.65000,34091.344
2.65333,34165.578
2.65667,34105.273
2.66000,34020.461
2.66333,33881.605
2.66667,34006.891
2.67000,33874.148
2.67333,33799.414
2.67667,33842.027
2.68000,33823.285
2.68333,33856.617
2.68667,33839.078
2.69000,33804.527
2.69333,33748.527
2.69667,33781.570
2.70000,33721.547
2.70333,33725.129
2.70667,33782.676
2.71000,33718.453
2.71333,33583.215
2.71667,33590.039
2.72000,33675.039
2.72333,33704.895
2.72667,33694.066
2.73000,33560.797
2.73333,33546.754
2.73667,33536.078
2.74000,33479.723
2.74333,33482.383
2.74667,33423.625
2.75000,33457.207
2.75333,33652.195
2.75667,33526.051
2.76000,33541.668
2.76333,33564.746
2.76667,33388.605
2.77000,33549.832
2.77333,33490.836
2.77667,33381.203
2.78000,33225.258
2.78333,33427.684
2.78667,33339.324
2.79000,33413.973
2.79333,33334.105
2.79667,33424.441
2.80000,33416.336
2.80333,33386.871
2.80667,33381.312
2.81000,33229.246
2.81333,33323.793
2.81667,33220.941
2.82000,33256.766
2.82333,33277.992
2.82667,33302.734
2.83000,33281.973
2.83333,33223.305
2.83667,33216.934
2.84000,33192.363
2.84333,33239.824
2.84667,33065.688
2.85000,33268.832
2.85333,33185.551
2.85667,33206.273
2.86000,33145.156
2.86333,33096.285
2.86667,33198.598
2.87000,33053.688
2.87333,33185.863
2.87667,33124.129
2.88000,33098.949
2.88333,33126.863
2.88667,33032.949
2.89000,32992.676
2.89333,33109.844
2.89667,33117.383
2.90000,33136.352
2.90333,33059.707
2.90667,32989.176
2.91000,33015.586
2.91333,32989.914
2.91667,33001.258
2.92000,33181.844
2.92333,33037.559
2.92667,33033.000
2.93000,33089.188
2.93333,33050.895
2.93667,33064.148
2.94000,32855.207
2.94333,33005.609
2.94667,33099.723
2.95000,33003.508
2.95333,32979.852
2.95667,33039.992
2.96000,32866.422
2.96333,32949.988
2.96667,33053.480
2.97000,33127.605
2.97333,33042.836
2.97667,33111.059
2.98000,33100.512
2.98333,33085.793
2.98667,33023.664
2.99000,32895.703
2.99333,33046.266
2.99667,32913.551
3.00000,32996.332
3.00333,32846.234
3.00667,33041.258
3.01000,33040.449
3.01333,33028.629
3.01667,33026.785
3.02000,33067.070
3.02333,32921.934
3.02667,32984.492
3.03000,32919.293
3.03333,33013.000
3.03667,33044.164
3.04000,33040.332
3.04333,33004.184
3.04667,33054.266
3.05000,33103.242
3.05333,33013.383
3.05667,32999.953
3.06000,32850.336
3.06333,32967.609
3.06667,32878.629
3.07000,32968.324
3.07333,33047.312
3.07667,32967.168
3.08000,32834.852
3.08333,32905.902
3.08667,32871.695
3.09000,33053.520
3.09333,32839.508
3.09667,32954.266
3.10000,32888.566
3.10333,32804.520
3.10667,32898.922
3.11000,32748.098
3.11333,33011.441
3.11667,32909.664
3.12000,32926.020
3.12333,32857.605
3.12667,32894.871
3.13000,32964.637
3.13333,32868.258
3.13667,32980.441
3.14000,33046.598
3.14333,32963.031
3.14667,32966.051
3.15000,32878.812
3.15333,32946.430
3.15667,33034.266
3.16000,32826.500
3.16333,32868.297
3.16667,32921.895
3.17000,33027.148
3.17333,32837.844
3.17667,32997.129
3.18000,32940.512
3.18333,32827.746
3.18667,32811.145
3.19000,32958.086
3.19333,32778.324
3.19667,32870.793
3.20000,33043.969
3.20333,32866.891
3.20667,32970.688
3.21000,33023.758
3.21333,32801.488
3.21667,32846.039
3.22000,32875.684
3.22333,32871.551
3.22667,32938.941
3.23000,32746.475
3.23333,32872.430
3.23667,32759.143
3.24000,32980.746
3.24333,32975.184
3.24667,32928.273
3.25000,32882.715
3.25333,32653.279
3.25667,32874.547
3.26000,32704.480
3.26333,32912.156
3.26667,32931.527
3.27000,32643.475
3.27333,32857.203
3.27667,32768.527
3.28000,32776.590
3.28333,32659.617
3.28667,32681.793
3.29000,32837.605
3.29333,32801.531
3.29667,32840.512
3.30000,32791.668
3.30333,32904.664
3.30667,32845.902
3.31000,32923.805
3.31333,32782.824
3.31667,32833.637
3.32000,32777.949
3.32333,32895.168
3.32667,32788.570
3.33000,32781.414
3.33333,32785.188
3.33667,32741.436
3.34000,32897.934
3.34333,32784.871
3.34667,32763.363
3.35000,33044.203
3.35333,32744.436
3.35667,32791.215
3.36000,32912.797
3.36333,32839.914
3.36667,32883.285
3.37000,32896.273
3.37333,32893.949
3.37667,32832.020
3.38000,32832.684
3.38333,32864.059
3.38667,32928.355
3.39000,32980.949
3.39333,32810.992
3.39667,32865.012
3.40000,32749.539
3.40333,32855.008
3.40667,32767.598
3.41000,32869.027
3.41333,32810.461
3.41667,32864.910
3.42000,32725.514
3.42333,32819.059
3.42667,32812.695
3.43000,32861.137
3.43333,32720.305
3.43667,32598.111
3.44000,32735.084
3.44333,32677.760
3.44667,32659.402
3.45000,32779.688
3.45333,32679.695
3.45667,32675.922
3.46000,32773.344
3.46333,32746.863
3.46667,32787.352
3.47000,32814.961
3.47333,32768.941
3.47667,32714.994
3.48000,32769.434
3.48333,32709.447
3.48667,32731.195
3.49000,32832.453
3.49333,32754.033
3.49667,32760.896
3.50000,32855.312
3.50333,32660.643
3.50667,32852.910
3.51000,32681.148
3.51333,32834.980
3.51667,32646.902
3.52000,32791.922
3.52333,32766.863
3.52667,32785.992
3.53000,32714.611
3.53333,32834.473
3.53667,32780.371
3.54000,32877.164
3.54333,32785.742
3.54667,32751.785
3.55000,32803.203
3.55333,32807.988
3.55667,32777.148
3.56000,32758.123
3.56333,32685.293
3.56667,32745.475
3.57000,32883.207
3.57333,32761.500
3.57667,32688.098
3.58000,32687.676
3.58333,32806.461
3.58667,32782.008
3.59000,32659.084
3.59333,32815.992
3.59667,32772.684
3.60000,32687.773
3.60333,32649.975
3.60667,32675.812
3.61000,32782.020
3.61333,32830.875
3.61667,32829.125
3.62000,32767.064
3.62333,32621.572
3.62667,32691.293
3.63000,32654.285
3.63333,32686.852
3.63667,32675.025
3.64000,32761.045
3.64333,32660.877
3.64667,32674.701
3.65000,32757.480
3.65333,32670.299
3.65667,32779.086
3.66000,32712.053
3.66333,32706.760
3.66667,32686.039
3.67000,32823.234
3.67333,32745.494
3.67667,32718.980
3.68000,32647.441
3.68333,32757.695
3.68667,32668.441
3.69000,32780.785
3.69333,32652.475
3.69667,32667.104
3.70000,32727.338
3.70333,32710.715
3.70667,32801.590
3.71000,32733.480
3.71333,32838.953
3.71667,32809.145
3.72000,32695.059
3.72333,32771.129
3.72667,32772.703
3.73000,32530.896
3.73333,32600.734
3.73667,32708.928
3.74000,32824.668
3.74333,32642.371
3.74667,32808.223
3.75000,32634.039
3.75333,32754.428
3.75667,32809.441
3.76000,32718.994
3.76333,32775.273
3.76667,32710.033
3.77000,32714.812
3.77333,32665.947
3.77667,32752.123
3.78000,32748.045
3.78333,32771.508
3.78667,32743.967
3.79000,32801.980
3.79333,32694.533
3.79667,32651.701
3.80000,32665.525
3.80333,32647.824
3.80667,32803.664
3.81000,32656.117
3.81333,32542.480
3.81667,32678.020
3.82000,32643.475
3.82333,32695.553
3.82667,32596.662
3.83000,32589.285
3.83333,32740.137
3.83667,32605.436
3.84000,32732.986
3.84333,32608.176
3.84667,32677.266
3.85000,32790.031
3.85333,32706.104
3.85667,32676.824
3.86000,32575.793
3.86333,32612.500
3.86667,32678.818
3.87000,32600.598
3.87333,32581.467
3.87667,32779.637
3.88000,32691.766
3.88333,32571.025
3.88667,32724.338
3.89000,32590.084
3.89333,32707.883
3.89667,32744.928
3.90000,32636.553
3.90333,32779.629
3.90667,32768.844
3.91000,32856.297
3.91333,32775.824
3.91667,32784.855
3.92000,32703.436
3.92333,32719.785
3.92667,32804.793
3.93000,32742.324
3.93333,32747.084
3.93667,32753.611
3.94000,32670.389
3.94333,32624.637
3.94667,32689.740
3.95000,32896.430
3.95333,33069.930
3.95667,32939.934
3.96000,32967.355
3.96333,32930.512
3.96667,32845.492
3.97000,32778.109
3.97333,32830.332
3.97667,32775.137
3.98000,32846.934
3.98333,32844.273
3.98667,32755.467
3.99000,32643.754
3.99333,32688.039
3.99667,32690.254
4.00000,32688.592
4.00333,32760.344
4.00667,32698.312
4.01000,32740.467
4.01333,32931.586
4.01667,32838.227
4.02000,32958.578
4.02333,32839.961
4.02667,32788.793
4.03000,32856.812
4.03333,32854.855
4.03667,32824.758
4.04000,32657.494
4.04333,32613.986
4.04667,32702.195
4.05000,32725.707
4.05333,32691.539
4.05667,32615.207
4.06000,32745.734
4.06333,32774.500
4.06667,32684.760
4.07000,32618.475
4.07333,32681.416
4.07667,32639.559
4.08000,32697.156
4.08333,32651.877
4.08667,32651.461
4.09000,32692.084
4.09333,32702.408
4.09667,32735.227
4.10000,32854.254
4.10333,32684.525
4.10667,32719.254
4.11000,32775.258
4.11333,32788.598
4.11667,32695.520
4.12000,32698.832
4.12333,32977.164
4.12667,32809.539
4.13000,32648.734
4.13333,32739.785
4.13667,32732.123
4.14000,32698.604
4.14333,32772.203
4.14667,32569.240
4.15000,32703.408
4.15333,32819.078
4.15667,32769.473
4.16000,32662.838
4.16333,32768.684
4.16667,32697.643
4.17000,32786.812
4.17333,32732.812
4.17667,32668.928
4.18000,32774.930
4.18333,32777.066
4.18667,32744.371
4.19000,32595.877
4.19333,32725.480
4.19667,32808.039
4.20000,32620.578
4.20333,32721.975
4.20667,32729.824
4.21000,32645.871
4.21333,32772.242
4.21667,32713.754
4.22000,32786.316
4.22333,32793.891
4.22667,32834.137
4.23000,32914.129
4.23333,32800.902
4.23667,32858.324
4.24000,32769.695
4.24333,32740.506
4.24667,32726.344
4.25000,32841.176
4.25333,32796.766
4.25667,32647.779
4.26000,32651.084
4.26333,32671.871
4.26667,32795.875
4.27000,32786.391
4.27333,32805.836
4.27667,32787.227
4.28000,32832.883
4.28333,32788.656
4.28667,32785.164
4.29000,32810.109
4.29333,32825.285
