Distance_(inches),Gray_Value
1.45333,48076.516
1.45667,47994.090
1.46000,48079.641
1.46333,47981.539
1.46667,47977.422
1.47000,47986.348
1.47333,47975.125
1.47667,47884.566
1.48000,47774.359
1.48333,48002.641
1.48667,47991.852
1.49000,47929.387
1.49333,47933.375
1.49667,48005.059
1.50000,47824.465
1.50333,47980.199
1.50667,47960.926
1.51000,48067.164
1.51333,48058.551
1.51667,48131.477
1.52000,48062.316
1.52333,47978.738
1.52667,47795.312
1.53000,47906.711
1.53333,47843.891
1.53667,47899.547
1.54000,47911.891
1.54333,47878.277
1.54667,47958.301
1.55000,47972.535
1.55333,47986.223
1.55667,47963.414
1.56000,48161.875
1.56333,47934.312
1.56667,47958.109
1.57000,48063.789
1.57333,47931.672
1.57667,48006.348
1.58000,48027.148
1.58333,47949.879
1.58667,47849.039
1.59000,47928.316
1.59333,48052.477
1.59667,47922.312
1.60000,47729.512
1.60333,47975.312
1.60667,47991.254
1.61000,47947.684
1.61333,47913.484
1.61667,47853.172
1.62000,47873.438
1.62333,47972.664
1.62667,47921.875
1.63000,47967.004
1.63333,47822.953
1.63667,47912.801
1.64000,48048.691
1.64333,47960.629
1.64667,47949.965
1.65000,47860.852
1.65333,47930.523
1.65667,48006.312
1.66000,47931.812
1.66333,48033.125
1.66667,48022.297
1.67000,47952.863
1.67333,47964.949
1.67667,47855.754
1.68000,47728.801
1.68333,47828.188
1.68667,47822.652
1.69000,48048.598
1.69333,47780.875
1.69667,47872.777
1.70000,47790.191
1.70333,47833.371
1.70667,47914.215
1.71000,47877.504
1.71333,47810.973
1.71667,47863.398
1.72000,47823.824
1.72333,47882.438
1.72667,47918.625
1.73000,47993.762
1.73333,47846.211
1.73667,47762.684
1.74000,47837.434
1.74333,47821.164
1.74667,47923.977
1.75000,47859.641
1.75333,47863.000
1.75667,47896.734
1.76000,47808.301
1.76333,47924.875
1.76667,47889.488
1.77000,47811.586
1.77333,47784.559
1.77667,47865.840
1.78000,47906.027
1.78333,47833.863
1.78667,47831.211
1.79000,47831.547
1.79333,47973.914
1.79667,47847.539
1.80000,47702.453
1.80333,47767.191
1.80667,47829.672
1.81000,47716.621
1.81333,47753.352
1.81667,47626.914
1.82000,47554.816
1.82333,47627.125
1.82667,47653.562
1.83000,47589.691
1.83333,47790.164
1.83667,47712.996
1.84000,47614.391
1.84333,47586.848
1.84667,47632.414
1.85000,47529.109
1.85333,47696.715
1.85667,47774.398
1.86000,47826.414
1.86333,47750.277
1.86667,47671.016
1.87000,47641.109
1.87333,47642.965
1.87667,47491.859
1.88000,47650.785
1.88333,47481.316
1.88667,47663.914
1.89000,47524.051
1.89333,47488.629
1.89667,47627.238
1.90000,47592.434
1.90333,47474.598
1.90667,47460.484
1.91000,47306.047
1.91333,47542.379
1.91667,47465.535
1.92000,47542.863
1.92333,47585.473
1.92667,47581.715
1.93000,47376.598
1.93333,47501.176
1.93667,47486.141
1.94000,47673.996
1.94333,47600.504
1.94667,47489.203
1.95000,47414.910
1.95333,47481.039
1.95667,47436.840
1.96000,47600.012
1.96333,47336.074
1.96667,47469.340
1.97000,47505.750
1.97333,47417.000
1.97667,47268.965
1.98000,47551.699
1.98333,47366.848
1.98667,47404.766
1.99000,47339.215
1.99333,47356.016
1.99667,47393.836
2.00000,47178.676
2.00333,47292.973
2.00667,47328.551
2.01000,47332.023
2.01333,47269.746
2.01667,47179.375
2.02000,47229.621
2.02333,47220.750
2.02667,47210.812
2.03000,47257.422
2.03333,47090.422
2.03667,47204.539
2.04000,47178.586
2.04333,47114.691
2.04667,47147.875
2.05000,47188.098
2.05333,47113.238
2.05667,47131.691
2.06000,47096.285
2.06333,46990.035
2.06667,46946.750
2.07000,47007.199
2.07333,46901.961
2.07667,47062.871
2.08000,46904.129
2.08333,46916.262
2.08667,46929.703
2.09000,46936.500
2.09333,46975.848
2.09667,46691.539
2.10000,46847.074
2.10333,46846.152
2.10667,46782.352
2.11000,46828.148
2.11333,46842.961
2.11667,46923.902
2.12000,46775.473
2.12333,46749.922
2.12667,46825.984
2.13000,46765.500
2.13333,46832.660
2.13667,46893.559
2.14000,46918.039
2.14333,46717.289
2.14667,46651.754
2.15000,46736.738
2.15333,46715.477
2.15667,46648.738
2.16000,46694.312
2.16333,46731.902
2.16667,46771.629
2.17000,46639.441
2.17333,46680.086
2.17667,46595.387
2.18000,46300.188
2.18333,46549.289
2.18667,46433.879
2.19000,46379.023
2.19333,46486.254
2.19667,46472.840
2.20000,46053.371
2.20333,46224.629
2.20667,46215.961
2.21000,46322.797
2.21333,46223.254
2.21667,46135.887
2.22000,46251.715
2.22333,46168.590
2.22667,45914.684
2.23000,46159.012
2.23333,46096.914
2.23667,45985.148
2.24000,45851.637
2.24333,45984.141
2.24667,45825.523
2.25000,45898.965
2.25333,45872.074
2.25667,45972.047
2.26000,45970.574
2.26333,45941.586
2.26667,45778.914
2.27000,45753.699
2.27333,45861.941
2.27667,45871.910
2.28000,45658.277
2.28333,45726.004
2.28667,45630.246
2.29000,45676.148
2.29333,45708.953
2.29667,45574.223
2.30000,45420.176
2.30333,45481.977
2.30667,45456.234
2.31000,45472.691
2.31333,45499.738
2.31667,45479.012
2.32000,45418.566
2.32333,45438.090
2.32667,45304.039
2.33000,45309.375
2.33333,45327.828
2.33667,45463.414
2.34000,45597.801
2.34333,45312.859
2.34667,45317.996
2.35000,45274.125
2.35333,45378.766
2.35667,45258.297
2.36000,45282.422
2.36333,45126.535
2.36667,45154.215
2.37000,45382.004
2.37333,45064.336
2.37667,45208.516
2.38000,45027.453
2.38333,45267.922
2.38667,45131.637
2.39000,45076.602
2.39333,45019.211
2.39667,45045.086
2.40000,44931.449
2.40333,45093.234
2.40667,44961.246
2.41000,44884.953
2.41333,44878.660
2.41667,44863.691
2.42000,44830.629
2.42333,44753.375
2.42667,44794.184
2.43000,44713.551
2.43333,44732.387
2.43667,44763.527
2.44000,44693.629
2.44333,44781.973
