Distance_(inches),Gray_Value
1.55000,47443.285
1.55333,47364.539
1.55667,47407.062
1.56000,47385.629
1.56333,47561.266
1.56667,47475.922
1.57000,47411.660
1.57333,47548.086
1.57667,47459.582
1.58000,47449.422
1.58333,47524.871
1.58667,47511.828
1.59000,47518.305
1.59333,47475.324
1.59667,47395.191
1.60000,47317.324
1.60333,47420.766
1.60667,47467.781
1.61000,47412.973
1.61333,47567.957
1.61667,47381.613
1.62000,47227.070
1.62333,47419.234
1.62667,47443.832
1.63000,47366.969
1.63333,47375.059
1.63667,47446.684
1.64000,47450.461
1.64333,47404.875
1.64667,47325.613
1.65000,47341.160
1.65333,47339.965
1.65667,47433.914
1.66000,47485.895
1.66333,47405.441
1.66667,47463.402
1.67000,47487.844
1.67333,47344.457
1.67667,47472.770
1.68000,47509.582
1.68333,47366.199
1.68667,47449.242
1.69000,47516.152
1.69333,47406.590
1.69667,47413.074
1.70000,47109.875
1.70333,47396.465
1.70667,47367.969
1.71000,47446.258
1.71333,47331.879
1.71667,47407.496
1.72000,47427.457
1.72333,47402.984
1.72667,47421.188
1.73000,47572.137
1.73333,47465.945
1.73667,47549.152
1.74000,47630.656
1.74333,47484.184
1.74667,47439.410
1.75000,47377.797
1.75333,47553.156
1.75667,47477.559
1.76000,47464.141
1.76333,47376.145
1.76667,47443.379
1.77000,47427.926
1.77333,47432.902
1.77667,47499.539
1.78000,47520.219
1.78333,47456.676
1.78667,47436.859
1.79000,47405.688
1.79333,47304.090
1.79667,47420.969
1.80000,47427.613
1.80333,47452.039
1.80667,47416.891
1.81000,47347.355
1.81333,47403.617
1.81667,47374.969
1.82000,47206.715
1.82333,47314.270
1.82667,47486.023
1.83000,47492.531
1.83333,47407.430
1.83667,47395.809
1.84000,47242.789
1.84333,47321.020
1.84667,47386.918
1.85000,47443.539
1.85333,47265.254
1.85667,47237.062
1.86000,47514.918
1.86333,47253.246
1.86667,47355.645
1.87000,47362.879
1.87333,47432.566
1.87667,47319.961
1.88000,47248.559
1.88333,47287.027
1.88667,47262.312
1.89000,47334.082
1.89333,47344.684
1.89667,47211.156
1.90000,47224.836
1.90333,47276.602
1.90667,47395.938
1.91000,47339.238
1.91333,47262.375
1.91667,47187.266
1.92000,47488.062
1.92333,47311.336
1.92667,47344.590
1.93000,47407.609
1.93333,47431.641
1.93667,47424.762
1.94000,47279.668
1.94333,47406.879
1.94667,47364.324
1.95000,47336.066
1.95333,47395.016
1.95667,47331.465
1.96000,47492.320
1.96333,47527.664
1.96667,47511.863
1.97000,47457.238
1.97333,47442.656
1.97667,47447.188
1.98000,47357.016
1.98333,47161.180
1.98667,47337.219
1.99000,47231.609
1.99333,47147.395
1.99667,47184.945
2.00000,47195.746
2.00333,47385.156
2.00667,47375.664
2.01000,47166.484
2.01333,47121.957
2.01667,47310.746
2.02000,47228.180
2.02333,47264.219
2.02667,47235.023
2.03000,47267.938
2.03333,47293.504
2.03667,47230.102
2.04000,47279.508
2.04333,47270.562
2.04667,47218.988
2.05000,47176.809
2.05333,47178.223
2.05667,47223.363
2.06000,47212.145
2.06333,47118.598
2.06667,47296.820
2.07000,47043.516
2.07333,47102.590
2.07667,47251.270
2.08000,47213.984
2.08333,47199.047
2.08667,47227.625
2.09000,47112.961
2.09333,47234.516
2.09667,47261.945
2.10000,47324.129
2.10333,47111.977
2.10667,47133.301
2.11000,47106.172
2.11333,47267.348
2.11667,47187.605
2.12000,47124.605
2.12333,47067.793
2.12667,47071.922
2.13000,47285.719
2.13333,47214.469
2.13667,47312.668
2.14000,47184.145
2.14333,47154.410
2.14667,47257.938
2.15000,47138.320
2.15333,47202.277
2.15667,47224.457
2.16000,47172.645
2.16333,47142.168
2.16667,47373.324
2.17000,47314.543
2.17333,47259.223
2.17667,47240.414
2.18000,47182.363
2.18333,47029.543
2.18667,47053.195
2.19000,47179.297
2.19333,47250.238
2.19667,47318.719
2.20000,47267.703
2.20333,47178.727
2.20667,47306.473
2.21000,47229.172
2.21333,47180.895
2.21667,47185.309
2.22000,47277.457
2.22333,47043.078
2.22667,47112.531
2.23000,47354.008
2.23333,47146.113
2.23667,47183.359
2.24000,47281.441
2.24333,47070.945
2.24667,47141.914
2.25000,47097.316
2.25333,47122.570
2.25667,47030.602
2.26000,47198.707
2.26333,47146.723
2.26667,47017.953
2.27000,47105.062
2.27333,47053.523
2.27667,47090.328
2.28000,47071.492
2.28333,47102.688
2.28667,47177.664
2.29000,47057.297
2.29333,47097.477
2.29667,47174.121
2.30000,47196.562
2.30333,47094.000
2.30667,47103.395
2.31000,47040.953
2.31333,47161.703
2.31667,47115.137
2.32000,47257.785
2.32333,47199.047
2.32667,47181.789
2.33000,47181.469
2.33333,47108.871
2.33667,47120.930
2.34000,46956.395
2.34333,46982.938
2.34667,47068.566
2.35000,47156.859
2.35333,47056.879
2.35667,47126.152
2.36000,47230.652
2.36333,46999.461
2.36667,46943.309
2.37000,46890.766
2.37333,46996.539
2.37667,47068.723
2.38000,47060.898
2.38333,47123.398
2.38667,46979.305
2.39000,46980.395
2.39333,47039.910
2.39667,47033.488
2.40000,47033.891
2.40333,47062.676
2.40667,47022.875
2.41000,46982.410
2.41333,47049.914
2.41667,46849.367
2.42000,46982.289
2.42333,46937.219
2.42667,46949.914
2.43000,46953.730
2.43333,46841.109
2.43667,46985.738
2.44000,47069.938
2.44333,47103.945
2.44667,47074.281
2.45000,47162.902
2.45333,46945.934
2.45667,47044.883
2.46000,46774.012
2.46333,46992.094
2.46667,47076.324
2.47000,47034.605
2.47333,46997.762
2.47667,47077.266
2.48000,47052.328
2.48333,47032.805
2.48667,47063.332
2.49000,46917.293
2.49333,46980.484
2.49667,46867.457
2.50000,46963.992
2.50333,47077.301
2.50667,47044.688
2.51000,46827.082
2.51333,47005.723
2.51667,47112.285
2.52000,46800.723
2.52333,47048.992
2.52667,46967.418
2.53000,47099.320
2.53333,46942.637
2.53667,46981.875
2.54000,47035.594
2.54333,46907.570
2.54667,46902.941
2.55000,46663.211
2.55333,46940.855
2.55667,46935.500
2.56000,46906.188
2.56333,46912.785
2.56667,46952.195
2.57000,46845.887
2.57333,46902.074
2.57667,46864.156
2.58000,46887.918
2.58333,46958.059
2.58667,46954.582
2.59000,47005.816
2.59333,46910.855
2.59667,46767.574
2.60000,46798.520
2.60333,46764.203
2.60667,46792.445
2.61000,46664.820
2.61333,46725.633
2.61667,46801.516
2.62000,46686.203
2.62333,46731.980
2.62667,46622.660
2.63000,46822.855
2.63333,46811.090
2.63667,46872.688
2.64000,46794.770
2.64333,46682.625
2.64667,46761.340
2.65000,46731.664
2.65333,46852.281
2.65667,46838.996
2.66000,46604.652
2.66333,46689.086
2.66667,46594.637
2.67000,46683.223
2.67333,46863.160
2.67667,46700.816
2.68000,46682.027
2.68333,46833.430
2.68667,46655.043
2.69000,46883.676
2.69333,46745.453
2.69667,46639.836
2.70000,46551.773
2.70333,46413.152
2.70667,46538.320
2.71000,46439.926
2.71333,46603.418
2.71667,46561.609
2.72000,46416.746
2.72333,46480.961
2.72667,46626.504
2.73000,46418.090
2.73333,46610.617
2.73667,46638.629
2.74000,46381.664
2.74333,46483.152
2.74667,46703.984
2.75000,46529.188
2.75333,46585.988
2.75667,46399.000
2.76000,46353.227
2.76333,46368.105
2.76667,46343.539
2.77000,46278.543
2.77333,46238.887
2.77667,46360.590
2.78000,46114.762
2.78333,46089.012
2.78667,46181.746
2.79000,46280.898
2.79333,46255.387
2.79667,46152.680
2.80000,46275.023
2.80333,46068.102
2.80667,46171.293
2.81000,46192.406
2.81333,46126.066
2.81667,46140.035
2.82000,45938.332
2.82333,46069.535
2.82667,45988.500
2.83000,45868.879
2.83333,45900.641
2.83667,45845.621
2.84000,46016.805
2.84333,45924.789
2.84667,45980.105
2.85000,45911.242
2.85333,45856.281
2.85667,45828.375
2.86000,45779.902
2.86333,45768.672
2.86667,45822.766
2.87000,45613.496
2.87333,45735.344
2.87667,45832.273
2.88000,45672.539
2.88333,45633.223
2.88667,45830.656
2.89000,45610.875
2.89333,45558.242
2.89667,45595.199
2.90000,45532.309
2.90333,45581.203
2.90667,45575.688
2.91000,45527.277
2.91333,45500.996
2.91667,45562.102
2.92000,45632.785
2.92333,45526.742
2.92667,45476.898
2.93000,45271.137
2.93333,45460.809
2.93667,45426.105
2.94000,45314.809
2.94333,45246.727
2.94667,45255.441
2.95000,45289.207
2.95333,45292.980
2.95667,45199.934
2.96000,45273.020
2.96333,45038.469
2.96667,45101.055
2.97000,45229.035
2.97333,44965.031
2.97667,45081.574
2.98000,45016.785
2.98333,44877.473
2.98667,44926.973
2.99000,44808.402
2.99333,44976.168
2.99667,44797.527
3.00000,44734.039
3.00333,44751.758
3.00667,44722.566
3.01000,44673.777
3.01333,44683.055
3.01667,44691.809
3.02000,44657.086
3.02333,44565.258
3.02667,44572.902
3.03000,44459.242
3.03333,44522.234
3.03667,44374.391
3.04000,44397.375
3.04333,44412.500
3.04667,44398.734
3.05000,44179.160
3.05333,44310.730
3.05667,44232.684
3.06000,43974.672
3.06333,44125.363
3.06667,44013.461
3.07000,43977.164
3.07333,43985.012
3.07667,44003.340
3.08000,43955.645
3.08333,43971.816
3.08667,43764.355
3.09000,43716.285
3.09333,43690.305
3.09667,43578.961
3.10000,43640.805
3.10333,43592.312
3.10667,43668.332
3.11000,43652.582
3.11333,43238.035
3.11667,43331.746
3.12000,43367.379
3.12333,43219.312
3.12667,43237.375
3.13000,43095.812
3.13333,43185.336
3.13667,43036.074
3.14000,42908.738
3.14333,42953.738
3.14667,42915.332
3.15000,42867.695
3.15333,42771.574
3.15667,42635.527
3.16000,42687.176
3.16333,42571.797
3.16667,42456.566
3.17000,42477.117
3.17333,42169.691
3.17667,42222.367
3.18000,42118.133
3.18333,42234.316
3.18667,42017.730
3.19000,41969.422
3.19333,41905.383
3.19667,41716.992
3.20000,41748.957
3.20333,41694.598
3.20667,41611.910
3.21000,41554.031
3.21333,41512.016
3.21667,41470.047
3.22000,41396.773
3.22333,41364.824
3.22667,41259.730
3.23000,40963.441
3.23333,41066.234
3.23667,40984.164
3.24000,40920.859
3.24333,40876.512
3.24667,40877.625
3.25000,40693.793
3.25333,40668.387
3.25667,40532.715
3.26000,40523.316
3.26333,40452.164
3.26667,40428.820
3.27000,40383.434
3.27333,40319.980
3.27667,40153.012
3.28000,40148.098
3.28333,40054.426
3.28667,39889.211
3.29000,39838.953
3.29333,39795.598
3.29667,39659.020
3.30000,39600.309
3.30333,39615.535
3.30667,39438.988
3.31000,39426.227
3.31333,39348.734
3.31667,39208.496
3.32000,39339.348
3.32333,39245.605
3.32667,39047.184
3.33000,39069.793
3.33333,39033.809
3.33667,38922.945
3.34000,38815.883
3.34333,38738.594
3.34667,38607.227
3.35000,38455.324
3.35333,38513.094
3.35667,38382.500
3.36000,38208.977
3.36333,38258.500
3.36667,38163.715
3.37000,37974.289
3.37333,38021.234
3.37667,37992.922
3.38000,37809.715
3.38333,37780.727
3.38667,37739.039
3.39000,37523.129
3.39333,37665.594
3.39667,37566.258
3.40000,37555.441
3.40333,37428.684
3.40667,37323.863
3.41000,37441.398
3.41333,37322.707
3.41667,37296.742
3.42000,37243.180
3.42333,37236.773
3.42667,37088.875
3.43000,37092.512
3.43333,36994.543
3.43667,36987.496
3.44000,36832.707
3.44333,36590.395
3.44667,36673.422
3.45000,36626.066
3.45333,36602.809
3.45667,36673.820
3.46000,36563.297
3.46333,36332.531
3.46667,36305.801
3.47000,36445.496
3.47333,36390.027
3.47667,36226.293
3.48000,36388.613
3.48333,36254.770
3.48667,36070.184
3.49000,36159.742
3.49333,36087.074
3.49667,36067.500
3.50000,36012.539
3.50333,35881.539
3.50667,35945.926
3.51000,35843.809
3.51333,35808.086
3.51667,35923.895
3.52000,35761.348
3.52333,35693.797
3.52667,35741.316
3.53000,35619.488
3.53333,35588.145
3.53667,35570.980
3.54000,35535.781
3.54333,35428.758
3.54667,35449.227
3.55000,35363.445
3.55333,35338.812
3.55667,35416.785
3.56000,35247.820
3.56333,35308.512
3.56667,35210.344
3.57000,35185.336
3.57333,35237.262
3.57667,35201.812
3.58000,35138.082
3.58333,35113.465
3.58667,35123.961
3.59000,35129.281
3.59333,35099.086
3.59667,35097.785
3.60000,35077.285
3.60333,35062.504
3.60667,35032.895
3.61000,35114.258
3.61333,35029.664
3.61667,35015.715
3.62000,34988.715
3.62333,34838.816
3.62667,34964.754
3.63000,34803.445
3.63333,34845.973
3.63667,34772.859
3.64000,34825.875
3.64333,34820.820
3.64667,34813.652
3.65000,34816.145
3.65333,34848.324
3.65667,34847.109
3.66000,34862.938
3.66333,34864.281
3.66667,34753.312
3.67000,34837.234
3.67333,34720.980
3.67667,34641.098
3.68000,34653.910
3.68333,34793.066
3.68667,34700.137
3.69000,34646.855
3.69333,34702.734
3.69667,34606.578
3.70000,34524.438
3.70333,34661.062
3.70667,34630.957
3.71000,34636.469
3.71333,34558.812
3.71667,34463.684
3.72000,34510.023
3.72333,34532.430
3.72667,34512.340
3.73000,34339.688
3.73333,34464.633
3.73667,34525.242
3.74000,34546.246
3.74333,34391.953
3.74667,34453.133
3.75000,34435.012
3.75333,34350.734
3.75667,34486.598
3.76000,34353.379
3.76333,34266.633
3.76667,34368.336
3.77000,34412.520
3.77333,34375.828
3.77667,34375.398
3.78000,34233.164
3.78333,34261.734
3.78667,34296.316
3.79000,34389.121
3.79333,34343.609
3.79667,34303.367
3.80000,34045.695
3.80333,34261.863
3.80667,34180.539
3.81000,34350.371
3.81333,34276.492
3.81667,34286.555
3.82000,34323.316
3.82333,34282.078
3.82667,34235.410
3.83000,34056.109
3.83333,34169.938
3.83667,34252.379
3.84000,34132.859
3.84333,34148.875
3.84667,34141.613
3.85000,34189.742
3.85333,34154.961
3.85667,34142.723
3.86000,34176.699
3.86333,34251.191
3.86667,34182.215
3.87000,34206.953
3.87333,33985.316
3.87667,34055.871
3.88000,34165.203
3.88333,34102.535
3.88667,34097.137
3.89000,34183.301
3.89333,34106.582
3.89667,34091.973
3.90000,34088.922
3.90333,34228.812
3.90667,34161.242
3.91000,34178.445
3.91333,34082.996
3.91667,34059.629
3.92000,34127.840
3.92333,34202.855
3.92667,34281.191
3.93000,34310.074
3.93333,34320.703
3.93667,34284.309
3.94000,34028.156
3.94333,34179.188
3.94667,34103.910
3.95000,34072.887
3.95333,33966.918
3.95667,34064.910
3.96000,33910.883
3.96333,33908.879
3.96667,33977.672
3.97000,33761.625
3.97333,33793.457
3.97667,33955.000
3.98000,33937.332
3.98333,33973.840
3.98667,34175.465
3.99000,34086.812
3.99333,34163.414
3.99667,34017.227
4.00000,34108.379
4.00333,34257.094
4.00667,34053.055
4.01000,33915.305
4.01333,33878.602
4.01667,33891.398
4.02000,33728.285
4.02333,33863.141
4.02667,33834.637
4.03000,33819.113
4.03333,33901.668
4.03667,33834.285
4.04000,33843.555
4.04333,33858.406
4.04667,33963.953
4.05000,33965.918
4.05333,33888.867
4.05667,33916.930
4.06000,33715.277
4.06333,33911.395
4.06667,34012.363
4.07000,33996.184
4.07333,33848.926
4.07667,33826.195
4.08000,33868.641
4.08333,33882.004
4.08667,33892.426
4.09000,33895.730
4.09333,33924.578
4.09667,33941.152
4.10000,33821.965
4.10333,33973.020
4.10667,33968.367
4.11000,33992.945
4.11333,33917.082
4.11667,33840.461
4.12000,33974.383
4.12333,33927.512
4.12667,33955.926
4.13000,33949.094
4.13333,33918.215
4.13667,33928.332
4.14000,33978.129
4.14333,33860.977
4.14667,33892.684
4.15000,33828.918
4.15333,33822.488
4.15667,33823.258
4.16000,33872.363
4.16333,33795.840
4.16667,33851.383
4.17000,33794.137
4.17333,33706.539
4.17667,33794.309
4.18000,33722.848
4.18333,33742.742
4.18667,33801.992
4.19000,33754.133
4.19333,33716.117
4.19667,33855.875
4.20000,33759.957
4.20333,33816.707
4.20667,33694.535
4.21000,33858.117
4.21333,33717.199
4.21667,33686.859
4.22000,33781.137
4.22333,33815.316
4.22667,33755.742
4.23000,33902.238
4.23333,33651.258
4.23667,33679.746
4.24000,33714.418
4.24333,33784.184
4.24667,33707.871
4.25000,33868.102
4.25333,33836.305
4.25667,33883.043
4.26000,33716.797
4.26333,33833.789
4.26667,33761.453
4.27000,33659.121
4.27333,33735.902
4.27667,33769.117
4.28000,33802.043
4.28333,33852.836
4.28667,33921.234
4.29000,33874.656
4.29333,33815.215
4.29667,33831.844
4.30000,33766.008
4.30333,33854.406
4.30667,33803.438
4.31000,33823.406
4.31333,33759.184
4.31667,33750.004
4.32000,33946.539
4.32333,33873.582
4.32667,33814.102
4.33000,33782.164
4.33333,33862.922
4.33667,33709.746
4.34000,33749.520
4.34333,33853.078
4.34667,33833.914
4.35000,33854.824
4.35333,33785.199
4.35667,33894.305
4.36000,33939.609
4.36333,33848.508
4.36667,33881.258
4.37000,33872.684
4.37333,33861.535
4.37667,33830.184
4.38000,33946.109
4.38333,33889.906
4.38667,33775.000
4.39000,33803.957
4.39333,33689.176
4.39667,33874.141
4.40000,33822.559
4.40333,33868.055
4.40667,33906.770
4.41000,33823.410
4.41333,33839.941
4.41667,33798.141
4.42000,33860.523
4.42333,33828.719
4.42667,33817.793
4.43000,33796.246
4.43333,33778.012
4.43667,33830.410
4.44000,33803.840
4.44333,33800.828
4.44667,33783.473
4.45000,33831.242
4.45333,33840.391
4.45667,33928.020
4.46000,33968.785
4.46333,34007.500
4.46667,33977.281
4.47000,33970.375
4.47333,34013.316
4.47667,34021.520
4.48000,33870.434
4.48333,33980.680
4.48667,34052.820
4.49000,34054.336
4.49333,33945.328
4.49667,34134.262
4.50000,34063.383
4.50333,34142.156
4.50667,34048.184
4.51000,34075.754
4.51333,33984.496
4.51667,34181.520
4.52000,34046.152
4.52333,34077.992
4.52667,34072.395
4.53000,34014.762
4.53333,33994.492
4.53667,34121.258
4.54000,34145.930
4.54333,34118.234
4.54667,34003.398
4.55000,34118.809
4.55333,34094.652
4.55667,33982.258
4.56000,34110.367
4.56333,34107.555
4.56667,34169.312
4.57000,34285.730
4.57333,34126.707
4.57667,34170.340
4.58000,34211.688
4.58333,34252.113
4.58667,34204.590
4.59000,34218.926
4.59333,34288.609
4.59667,34254.570
4.60000,34142.785
4.60333,34364.754
4.60667,34291.398
4.61000,34266.594
4.61333,34396.805
4.61667,34348.820
4.62000,34440.312
4.62333,34429.188
4.62667,34444.438
4.63000,34424.430
4.63333,34469.402
4.63667,34389.090
4.64000,34365.195
4.64333,34496.113
4.64667,34501.605
