Distance_(inches),Gray_Value
2.02667,47656.781
2.03000,47567.516
2.03333,47603.645
2.03667,47587.961
2.04000,47793.684
2.04333,47521.000
2.04667,47583.246
2.05000,47678.441
2.05333,47665.863
2.05667,47734.430
2.06000,47620.910
2.06333,47644.113
2.06667,47641.406
2.07000,47863.301
2.07333,47716.664
2.07667,47806.422
2.08000,47721.113
2.08333,47676.914
2.08667,47620.199
2.09000,47579.531
2.09333,47723.773
2.09667,47546.883
2.10000,47671.410
2.10333,47704.727
2.10667,47629.324
2.11000,47668.965
2.11333,47576.578
2.11667,47615.293
2.12000,47780.633
2.12333,47663.988
2.12667,47624.980
2.13000,47832.125
2.13333,47632.723
2.13667,47653.133
2.14000,47836.527
2.14333,47589.309
2.14667,47661.969
2.15000,47601.637
2.15333,47521.617
2.15667,47591.875
2.16000,47551.301
2.16333,47702.801
2.16667,47717.309
2.17000,47698.508
2.17333,47639.918
2.17667,47399.953
2.18000,47599.941
2.18333,47492.297
2.18667,47551.273
2.19000,47559.457
2.19333,47544.992
2.19667,47554.129
2.20000,47396.238
2.20333,47540.027
2.20667,47699.160
2.21000,47579.078
2.21333,47620.969
2.21667,47524.395
2.22000,47592.547
2.22333,47653.840
2.22667,47626.570
2.23000,47622.863
2.23333,47594.113
2.23667,47615.840
2.24000,47688.621
2.24333,47602.891
2.24667,47645.871
2.25000,47457.031
2.25333,47620.559
2.25667,47616.195
2.26000,47801.957
2.26333,47556.895
2.26667,47753.234
2.27000,47794.340
2.27333,47562.043
2.27667,47570.988
2.28000,47637.094
2.28333,47676.461
2.28667,47655.527
2.29000,47799.625
2.29333,47544.914
2.29667,47595.590
2.30000,47747.820
2.30333,47547.301
2.30667,47736.148
2.31000,47721.000
2.31333,47621.891
2.31667,47717.688
2.32000,47618.590
2.32333,47709.473
2.32667,47698.816
2.33000,47715.160
2.33333,47695.164
2.33667,47609.637
2.34000,47400.277
2.34333,47520.383
2.34667,47674.781
2.35000,47630.961
2.35333,47576.562
2.35667,47625.434
2.36000,47728.836
2.36333,47596.059
2.36667,47579.207
2.37000,47659.172
2.37333,47659.438
2.37667,47653.742
2.38000,47534.117
2.38333,47483.551
2.38667,47551.750
2.39000,47646.793
2.39333,47673.305
2.39667,47672.055
2.40000,47715.082
2.40333,47560.805
2.40667,47672.750
2.41000,47625.137
2.41333,47630.727
2.41667,47524.855
2.42000,47693.027
2.42333,47704.125
2.42667,47635.445
2.43000,47588.816
2.43333,47595.699
2.43667,47632.902
2.44000,47827.781
2.44333,47709.426
2.44667,47682.723
2.45000,47623.512
2.45333,47608.258
2.45667,47486.383
2.46000,47708.430
2.46333,47601.906
2.46667,47728.559
2.47000,47473.922
2.47333,47541.836
2.47667,47628.676
2.48000,47667.336
2.48333,47612.633
2.48667,47656.617
2.49000,47728.422
2.49333,47760.906
2.49667,47778.988
2.50000,47561.387
2.50333,47724.766
2.50667,47713.059
2.51000,47474.750
2.51333,47831.359
2.51667,47700.332
2.52000,47575.238
2.52333,47631.699
2.52667,47637.504
2.53000,47583.609
2.53333,47630.867
2.53667,47675.086
2.54000,47480.625
2.54333,47764.367
2.54667,47532.355
2.55000,47588.801
2.55333,47712.742
2.55667,47637.426
2.56000,47715.184
2.56333,47571.652
2.56667,47692.043
2.57000,47654.535
2.57333,47594.512
2.57667,47639.797
2.58000,47591.887
2.58333,47639.930
2.58667,47657.305
2.59000,47569.074
2.59333,47580.383
2.59667,47654.473
2.60000,47540.859
2.60333,47619.195
2.60667,47707.738
2.61000,47543.129
2.61333,47769.551
2.61667,47679.410
2.62000,47734.859
2.62333,47698.352
2.62667,47738.820
2.63000,47454.719
2.63333,47658.758
2.63667,47655.746
2.64000,47688.988
2.64333,47684.512
2.64667,47769.395
2.65000,47766.754
2.65333,47712.047
2.65667,47687.812
2.66000,47644.852
2.66333,47606.102
2.66667,47609.148
2.67000,47854.008
2.67333,47780.562
2.67667,47691.066
2.68000,47752.602
2.68333,47624.398
2.68667,47627.344
2.69000,47566.219
2.69333,47730.016
2.69667,47545.836
2.70000,47781.078
2.70333,47741.062
2.70667,47595.805
2.71000,47646.371
2.71333,47720.684
2.71667,47725.754
2.72000,47735.254
2.72333,47667.043
2.72667,47624.000
2.73000,47600.746
2.73333,47527.586
2.73667,47608.312
2.74000,47695.938
2.74333,47571.191
2.74667,47665.145
2.75000,47688.004
2.75333,47710.895
2.75667,47682.418
2.76000,47752.352
2.76333,47748.195
2.76667,47785.723
2.77000,47571.633
2.77333,47623.250
2.77667,47690.547
2.78000,47809.094
2.78333,47646.078
2.78667,47588.922
2.79000,47802.168
2.79333,47764.246
2.79667,47726.785
2.80000,47757.891
2.80333,47663.203
2.80667,47720.309
2.81000,47488.156
2.81333,47699.848
2.81667,47774.301
2.82000,47744.477
2.82333,47782.219
2.82667,47776.219
2.83000,47658.547
2.83333,47781.004
2.83667,47881.879
2.84000,47732.684
2.84333,47555.195
2.84667,47624.023
2.85000,47846.473
2.85333,47627.449
2.85667,47628.258
2.86000,47638.129
2.86333,47783.504
2.86667,47669.176
2.87000,47566.344
2.87333,47685.676
2.87667,47733.516
2.88000,47730.301
2.88333,47713.328
2.88667,47750.543
2.89000,47681.602
2.89333,47748.512
2.89667,47791.207
2.90000,47642.109
2.90333,47670.648
2.90667,47737.094
2.91000,47859.922
2.91333,47714.102
2.91667,47633.605
2.92000,47506.551
2.92333,47721.859
2.92667,47765.832
2.93000,47580.129
2.93333,47703.176
2.93667,47545.395
2.94000,47568.445
2.94333,47777.809
2.94667,47753.992
2.95000,47691.391
2.95333,47620.562
2.95667,47702.590
2.96000,47580.539
2.96333,47649.633
2.96667,47674.059
2.97000,47547.812
2.97333,47748.703
2.97667,47755.461
2.98000,47799.367
2.98333,47609.688
2.98667,47581.562
2.99000,47604.254
2.99333,47683.246
2.99667,47641.055
3.00000,47613.660
3.00333,47652.566
3.00667,47753.074
3.01000,47622.164
3.01333,47667.457
3.01667,47764.617
3.02000,47729.543
3.02333,47691.902
3.02667,47707.738
3.03000,47696.160
3.03333,47636.406
3.03667,47634.270
3.04000,47753.773
3.04333,47706.801
3.04667,47669.852
3.05000,47598.195
3.05333,47744.941
3.05667,47702.164
3.06000,47637.996
3.06333,47792.883
3.06667,47741.812
3.07000,47785.820
3.07333,47760.023
3.07667,47666.262
3.08000,47688.500
3.08333,47701.719
3.08667,47612.441
3.09000,47716.602
3.09333,47756.137
3.09667,47613.727
3.10000,47878.816
3.10333,47732.551
3.10667,47757.492
3.11000,47558.738
3.11333,47751.316
3.11667,47751.254
3.12000,47512.105
3.12333,47758.156
3.12667,47743.695
3.13000,47644.281
3.13333,47663.258
3.13667,47693.258
3.14000,47844.992
3.14333,47733.238
3.14667,47617.031
3.15000,47661.234
3.15333,47648.203
3.15667,47622.320
3.16000,47750.238
3.16333,47626.922
3.16667,47669.516
3.17000,47596.984
3.17333,47741.145
3.17667,47794.539
3.18000,47674.605
3.18333,47830.062
3.18667,47645.434
3.19000,47746.477
3.19333,47744.750
3.19667,47777.062
3.20000,47709.133
3.20333,47708.543
3.20667,47742.105
3.21000,47754.191
3.21333,47729.953
3.21667,47726.230
3.22000,47835.133
3.22333,47683.871
3.22667,47748.582
3.23000,47748.906
3.23333,47752.176
3.23667,47710.742
3.24000,47701.203
3.24333,47697.668
3.24667,47736.582
3.25000,47826.418
3.25333,47658.180
3.25667,47621.391
3.26000,47626.008
