Measurement time:; 2020-12-09 2:57:59 PM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 40 x 40 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Inline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
2.4; 0.0; 20.0; 101.73; 4158917.7; 99.69
1.9; 0.0; 20.0; 100.26; 4098724.2; 99.62
1.4; 0.0; 20.0; 100.42; 4105565.2; 99.95
0.9; 0.0; 20.0; 102.27; 4181160.7; 100.00
0.4; 0.0; 20.0; 99.80; 4080019.2; 99.83
-0.1; 0.0; 20.0; 101.67; 4156349.5; 99.69
-0.6; 0.0; 20.0; 101.63; 4154773.6; 99.63
-1.1; 0.0; 20.0; 99.42; 4064721.4; 99.65
-1.6; 0.0; 20.0; 100.77; 4119620.2; 99.50
-2.1; 0.0; 20.0; 101.91; 4166398.4; 99.75
-2.6; 0.0; 20.0; 99.76; 4078257.4; 99.72
-3.1; 0.0; 20.0; 101.39; 4145014.8; 99.60
-3.7; 0.0; 20.0; 100.66; 4115209.9; 99.50
-4.2; 0.0; 20.0; 99.69; 4075433.2; 99.42
-4.7; 0.0; 20.0; 100.91; 4125593.6; 99.27
-5.1; 0.0; 20.0; 101.46; 4148074.6; 99.33
-5.6; 0.0; 20.0; 99.07; 4050293.6; 99.21
-6.2; 0.0; 20.0; 101.67; 4156437.7; 99.37
-6.7; 0.0; 20.0; 99.39; 4063229.2; 99.10
-7.2; 0.0; 20.0; 99.74; 4077755.5; 99.03
-7.7; 0.0; 20.0; 100.53; 4109942.0; 98.91
-8.2; 0.0; 20.0; 100.24; 4098218.7; 98.84
-8.7; 0.0; 20.0; 99.36; 4062023.5; 98.61
-9.2; 0.0; 20.0; 100.94; 4126773.7; 98.75
-9.7; 0.0; 20.0; 99.27; 4058389.2; 98.68
-10.2; 0.0; 20.0; 98.97; 4046026.5; 98.42
-10.7; 0.0; 20.0; 99.95; 4086087.0; 98.43
-11.2; 0.0; 20.0; 99.55; 4069878.3; 98.05
-11.7; 0.0; 20.0; 98.48; 4026255.3; 97.83
-12.2; 0.0; 20.0; 99.37; 4062579.3; 97.53
-12.7; 0.0; 20.0; 97.20; 3973611.4; 97.18
-13.2; 0.0; 20.0; 97.80; 3998401.6; 96.64
-13.7; 0.0; 20.0; 98.46; 4025212.4; 96.14
-14.2; 0.0; 20.0; 95.36; 3898591.3; 95.38
-14.7; 0.0; 20.0; 95.79; 3916130.7; 94.38
-15.2; 0.0; 20.0; 95.57; 3906985.3; 93.46
-15.8; 0.0; 20.0; 91.49; 3740399.0; 92.08
-16.3; 0.0; 20.0; 91.68; 3747922.1; 90.41
-16.8; 0.0; 20.0; 90.35; 3693838.2; 88.39
-17.3; 0.0; 20.0; 86.09; 3519715.9; 85.82
