Measurement time:; 2020-12-10 10:32:52 AM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 100 x 100 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0.0; 0.0; 19.8; 101.51; 4187748.3; 98.74
0.0; 0.0; 19.3; 100.08; 4128691.9; 98.55
0.0; 0.0; 18.8; 100.63; 4151551.1; 98.49
0.0; 0.0; 18.3; 101.13; 4172246.4; 98.26
0.0; 0.0; 17.8; 101.95; 4206152.7; 98.16
0.0; 0.0; 17.3; 99.37; 4099483.2; 98.13
0.0; 0.0; 16.7; 100.55; 4148337.6; 98.18
0.0; 0.0; 16.3; 100.62; 4151053.3; 98.03
0.0; 0.0; 15.8; 100.43; 4143332.8; 98.14
0.0; 0.0; 15.3; 101.29; 4178914.5; 97.83
0.0; 0.0; 14.8; 99.70; 4112955.5; 97.58
0.0; 0.0; 14.2; 99.72; 4114164.5; 97.75
0.0; 0.0; 13.7; 99.76; 4115472.6; 97.57
0.0; 0.0; 13.3; 99.81; 4117581.1; 97.37
0.0; 0.0; 12.8; 100.64; 4151889.1; 97.34
0.0; 0.0; 12.3; 98.90; 4080128.6; 97.20
0.0; 0.0; 11.7; 99.28; 4095863.2; 96.61
0.0; 0.0; 11.2; 99.32; 4097368.6; 96.99
0.0; 0.0; 10.7; 98.97; 4082993.3; 96.60
0.0; 0.0; 10.2; 99.32; 4097492.8; 96.48
0.0; 0.0; 9.7; 98.96; 4082466.8; 96.20
0.0; 0.0; 9.2; 97.43; 4019602.5; 96.07
0.0; 0.0; 8.7; 98.48; 4062807.9; 95.92
0.0; 0.0; 8.2; 98.25; 4053286.3; 95.85
0.0; 0.0; 7.7; 98.36; 4057896.0; 95.75
0.0; 0.0; 7.2; 98.29; 4055182.2; 95.35
0.0; 0.0; 6.7; 97.90; 4038893.6; 94.73
0.0; 0.0; 6.2; 95.93; 3957434.1; 94.67
0.0; 0.0; 5.7; 96.78; 3992648.2; 94.51
0.0; 0.0; 5.2; 96.85; 3995623.5; 94.26
0.0; 0.0; 4.6; 96.71; 3989726.5; 93.76
0.0; 0.0; 4.1; 95.85; 3954523.7; 93.28
0.0; 0.0; 3.7; 93.71; 3866197.7; 92.59
0.0; 0.0; 3.2; 94.80; 3911156.4; 92.18
0.0; 0.0; 2.7; 94.26; 3888832.3; 91.58
0.0; 0.0; 2.1; 94.07; 3880928.1; 91.17
0.0; 0.0; 1.6; 92.53; 3817256.9; 90.32
0.0; 0.0; 1.1; 91.17; 3761105.8; 89.31
0.0; 0.0; 0.7; 91.22; 3763321.8; 89.25
0.0; 0.0; 0.1; 92.04; 3797250.2; 89.38
0.0; 0.0; -0.5; 91.41; 3770973.6; 89.32


