Measurement time:; 2020-12-09 2:55:11 PM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 40 x 40 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0.0; 0.0; 61.2; 45.90; 1876451.2; 45.91
0.0; 0.0; 60.6; 48.10; 1966576.4; 47.15
0.0; 0.0; 60.1; 48.44; 1980446.4; 48.68
0.0; 0.0; 59.6; 50.63; 2069843.2; 49.89
0.0; 0.0; 59.1; 51.83; 2118979.3; 51.21
0.0; 0.0; 58.6; 53.14; 2172302.5; 52.37
0.0; 0.0; 58.1; 53.78; 2198542.2; 53.89
0.0; 0.0; 57.6; 56.46; 2308309.4; 55.33
0.0; 0.0; 57.1; 56.47; 2308674.6; 56.51
0.0; 0.0; 56.6; 58.41; 2388013.8; 57.91
0.0; 0.0; 56.1; 60.21; 2461342.9; 59.01
0.0; 0.0; 55.6; 60.44; 2470952.0; 60.56
0.0; 0.0; 55.1; 62.88; 2570896.6; 61.71
0.0; 0.0; 54.6; 64.32; 2629719.8; 63.03
0.0; 0.0; 54.1; 64.14; 2622067.2; 64.43
0.0; 0.0; 53.6; 66.30; 2710662.8; 65.43
0.0; 0.0; 53.0; 67.75; 2769779.9; 66.74
0.0; 0.0; 52.5; 67.80; 2771954.1; 67.94
0.0; 0.0; 52.0; 70.19; 2869557.5; 69.08
0.0; 0.0; 51.5; 70.95; 2900549.7; 70.19
0.0; 0.0; 51.0; 71.63; 2928616.2; 71.52
0.0; 0.0; 50.5; 73.88; 3020221.3; 72.57
0.0; 0.0; 50.0; 75.06; 3068513.0; 73.70
0.0; 0.0; 49.5; 74.59; 3049461.7; 74.77
0.0; 0.0; 49.0; 77.11; 3152344.4; 75.87
0.0; 0.0; 48.5; 77.97; 3187594.8; 76.80
0.0; 0.0; 48.0; 77.88; 3184138.4; 77.84
0.0; 0.0; 47.5; 79.24; 3239718.0; 78.96
0.0; 0.0; 47.0; 81.41; 3328285.6; 80.06
0.0; 0.0; 46.5; 81.77; 3342888.5; 80.65
0.0; 0.0; 46.0; 81.97; 3351325.5; 81.73
0.0; 0.0; 45.5; 83.76; 3424144.9; 82.84
0.0; 0.0; 45.0; 85.17; 3481876.1; 83.81
0.0; 0.0; 44.4; 84.88; 3469966.3; 84.65
0.0; 0.0; 44.0; 86.36; 3530581.2; 85.49
0.0; 0.0; 43.5; 87.34; 3570521.0; 86.09
0.0; 0.0; 43.0; 87.83; 3590893.8; 86.74
0.0; 0.0; 42.5; 87.89; 3593050.9; 87.74
0.0; 0.0; 41.9; 89.95; 3677430.8; 88.49
0.0; 0.0; 41.4; 90.29; 3691146.1; 89.14
0.0; 0.0; 40.9; 89.77; 3670083.8; 89.75
0.0; 0.0; 40.4; 91.66; 3747112.9; 90.34
0.0; 0.0; 39.9; 92.66; 3788119.9; 91.01
0.0; 0.0; 39.4; 91.81; 3753516.4; 92.03
0.0; 0.0; 38.9; 93.51; 3822820.2; 92.50
0.0; 0.0; 38.4; 94.29; 3854777.0; 92.97
0.0; 0.0; 37.9; 95.33; 3897453.4; 93.46
0.0; 0.0; 37.4; 93.31; 3814646.9; 93.89
0.0; 0.0; 36.9; 95.71; 3913068.8; 94.54
0.0; 0.0; 36.4; 96.19; 3932690.1; 94.94
0.0; 0.0; 35.9; 95.60; 3908334.7; 95.52
0.0; 0.0; 35.4; 97.16; 3972144.6; 95.58
0.0; 0.0; 34.9; 97.28; 3977186.5; 96.20
0.0; 0.0; 34.4; 97.27; 3976794.4; 96.80
0.0; 0.0; 33.9; 97.70; 3994272.1; 96.93
0.0; 0.0; 33.4; 98.33; 4020051.4; 97.17
0.0; 0.0; 32.9; 97.91; 4003009.7; 97.38
0.0; 0.0; 32.3; 99.11; 4051949.2; 97.66
0.0; 0.0; 31.9; 99.19; 4054959.6; 97.78
0.0; 0.0; 31.4; 98.46; 4025302.1; 98.27
0.0; 0.0; 30.9; 99.35; 4061632.5; 98.48
0.0; 0.0; 30.4; 100.29; 4100006.6; 98.60
0.0; 0.0; 29.9; 98.90; 4043243.5; 98.45
0.0; 0.0; 29.3; 100.15; 4094541.7; 98.75
0.0; 0.0; 28.8; 101.03; 4130282.7; 99.18
0.0; 0.0; 28.3; 99.12; 4052435.3; 99.35
0.0; 0.0; 27.8; 100.71; 4117245.2; 99.36
0.0; 0.0; 27.3; 100.19; 4096165.9; 99.11
0.0; 0.0; 26.8; 100.07; 4091274.4; 99.38
0.0; 0.0; 26.3; 100.85; 4123124.5; 99.62
0.0; 0.0; 25.8; 100.99; 4128651.4; 99.46
0.0; 0.0; 25.3; 100.11; 4092760.0; 99.85
0.0; 0.0; 24.8; 100.86; 4123275.7; 99.71
0.0; 0.0; 24.3; 101.27; 4140134.0; 99.52
0.0; 0.0; 23.8; 99.96; 4086519.1; 99.86
0.0; 0.0; 23.3; 100.62; 4113735.5; 99.79
0.0; 0.0; 22.8; 101.23; 4138523.9; 99.83
0.0; 0.0; 22.3; 101.91; 4166158.7; 99.86
0.0; 0.0; 21.8; 99.27; 4058285.8; 99.77
0.0; 0.0; 21.3; 101.45; 4147695.7; 99.83
0.0; 0.0; 20.8; 101.30; 4141523.4; 99.93
0.0; 0.0; 20.3; 100.91; 4125533.6; 99.94
0.0; 0.0; 19.8; 99.62; 4072865.3; 100.00
0.0; 0.0; 19.3; 101.43; 4146664.4; 99.88
0.0; 0.0; 18.8; 100.99; 4128870.0; 99.58
0.0; 0.0; 18.3; 100.17; 4095096.2; 99.71
0.0; 0.0; 17.7; 100.86; 4123239.5; 99.70
0.0; 0.0; 17.2; 101.27; 4140149.1; 99.95
0.0; 0.0; 16.7; 101.31; 4141881.2; 99.46
0.0; 0.0; 16.2; 98.84; 4040650.7; 99.41
0.0; 0.0; 15.8; 101.18; 4136583.9; 99.42
