Distance_(inches),Gray_Value
3.65000,41973.621
3.65333,42007.246
3.65667,42008.949
3.66000,41961.000
3.66333,42153.723
3.66667,42063.812
3.67000,42132.809
3.67333,41979.840
3.67667,42161.633
3.68000,42081.945
3.68333,42045.309
3.68667,41994.789
3.69000,41878.840
3.69333,42002.035
3.69667,42051.055
3.70000,41936.262
3.70333,41992.121
3.70667,41889.289
3.71000,41956.582
3.71333,42011.121
3.71667,42092.566
3.72000,42012.676
3.72333,42012.160
3.72667,42059.465
3.73000,41869.738
3.73333,42016.980
3.73667,42012.445
3.74000,42012.363
3.74333,42077.863
3.74667,42138.504
3.75000,42139.004
3.75333,42143.531
3.75667,41946.605
3.76000,41992.781
3.76333,42096.133
3.76667,41935.090
3.77000,42202.242
3.77333,42153.980
3.77667,42287.645
3.78000,42339.781
3.78333,42329.574
3.78667,42283.738
3.79000,42248.082
3.79333,42167.898
3.79667,42116.590
3.80000,42004.098
3.80333,42038.965
3.80667,41983.535
3.81000,41959.141
3.81333,42002.297
3.81667,42048.379
3.82000,41982.711
3.82333,42177.598
3.82667,41960.051
3.83000,42154.324
3.83333,42117.316
3.83667,42113.230
3.84000,42274.418
3.84333,42326.230
3.84667,42281.832
3.85000,42121.617
3.85333,42286.305
3.85667,42272.566
3.86000,42106.273
3.86333,42028.375
3.86667,41942.375
3.87000,41925.020
3.87333,42108.625
3.87667,42114.270
3.88000,41962.102
3.88333,42099.809
3.88667,42038.289
3.89000,42095.277
3.89333,42124.230
3.89667,42156.191
3.90000,42020.414
3.90333,42041.230
3.90667,42105.902
3.91000,41893.086
3.91333,41995.102
3.91667,42067.746
3.92000,42072.012
3.92333,41975.512
3.92667,42112.832
3.93000,42177.051
3.93333,42078.824
3.93667,42126.238
3.94000,42017.246
3.94333,42046.719
3.94667,42133.859
3.95000,41989.344
3.95333,42072.980
3.95667,41973.109
3.96000,42028.891
3.96333,42003.430
3.96667,41995.000
3.97000,42007.191
3.97333,42087.812
3.97667,42094.418
3.98000,42079.867
3.98333,42008.848
3.98667,42101.410
3.99000,42105.145
3.99333,42064.668
3.99667,42002.516
4.00000,42016.023
4.00333,41973.516
4.00667,42062.711
4.01000,41986.934
4.01333,42090.195
4.01667,41992.020
4.02000,42120.477
4.02333,42093.324
4.02667,42075.219
4.03000,41935.379
4.03333,42057.105
4.03667,42065.918
4.04000,42009.895
4.04333,41918.645
4.04667,41964.828
4.05000,42000.000
4.05333,41968.082
4.05667,42058.312
4.06000,41952.840
4.06333,41995.418
4.06667,42042.938
4.07000,41874.867
4.07333,41899.391
4.07667,42022.074
4.08000,41954.816
4.08333,41891.391
4.08667,41853.965
4.09000,41818.328
4.09333,42036.230
4.09667,42044.848
4.10000,41816.996
4.10333,42002.152
4.10667,41928.719
4.11000,41849.348
4.11333,42053.688
4.11667,42075.668
4.12000,42062.656
4.12333,41967.430
4.12667,41868.355
4.13000,41991.898
4.13333,41951.160
4.13667,41914.289
4.14000,42044.668
4.14333,42013.160
4.14667,41994.590
4.15000,41930.617
4.15333,41945.039
4.15667,41868.262
4.16000,41910.004
4.16333,41968.047
4.16667,41854.270
4.17000,41967.738
4.17333,42038.781
4.17667,41983.879
4.18000,42009.160
4.18333,41968.609
4.18667,42109.461
4.19000,41963.379
4.19333,41866.418
4.19667,42033.090
4.20000,41936.891
4.20333,41919.930
4.20667,41958.195
4.21000,41899.773
4.21333,42083.344
4.21667,41966.273
4.22000,41979.652
4.22333,42085.773
4.22667,41966.816
4.23000,42155.953
4.23333,42182.754
4.23667,42001.688
4.24000,41956.102
4.24333,41900.039
4.24667,41835.125
4.25000,41885.414
4.25333,41924.965
4.25667,41886.141
4.26000,42053.152
4.26333,41902.570
4.26667,41904.137
4.27000,41814.324
4.27333,41933.391
4.27667,42018.305
4.28000,41966.363
4.28333,41986.875
4.28667,41851.012
4.29000,41890.254
4.29333,41940.051
4.29667,41972.000
4.30000,41890.797
4.30333,41810.668
4.30667,41914.660
4.31000,41904.305
4.31333,41935.430
4.31667,41846.332
4.32000,42009.652
4.32333,41970.309
4.32667,41927.332
4.33000,41951.070
4.33333,42057.797
4.33667,41986.523
4.34000,42011.898
4.34333,42013.867
4.34667,41918.875
4.35000,41809.898
4.35333,41925.203
4.35667,41994.332
4.36000,41993.168
4.36333,42049.297
4.36667,41897.848
4.37000,41886.195
4.37333,41874.391
4.37667,41881.953
4.38000,41839.582
4.38333,41947.402
4.38667,41923.297
4.39000,41935.555
4.39333,41836.883
4.39667,41974.414
4.40000,41877.758
4.40333,41964.012
4.40667,41899.531
4.41000,41985.102
4.41333,41965.074
4.41667,41842.988
4.42000,41909.555
