Distance_(inches),Gray_Value
1.67000,47792.629
1.67333,48054.219
1.67667,48011.449
1.68000,48116.227
1.68333,48161.180
1.68667,48078.992
1.69000,48061.535
1.69333,48103.039
1.69667,48204.750
1.70000,48055.738
1.70333,48026.527
1.70667,48043.820
1.71000,47986.410
1.71333,48097.992
1.71667,47994.992
1.72000,48084.270
1.72333,48131.473
1.72667,48092.969
1.73000,48109.188
1.73333,48108.410
1.73667,48090.254
1.74000,47964.730
1.74333,48010.613
1.74667,48083.086
1.75000,47938.457
1.75333,48012.316
1.75667,47924.418
1.76000,48029.363
1.76333,48100.520
1.76667,48043.836
1.77000,47862.566
1.77333,48036.410
1.77667,47978.195
1.78000,48163.332
1.78333,48035.938
1.78667,48004.219
1.79000,48003.645
1.79333,48039.480
1.79667,48066.332
1.80000,48041.773
1.80333,48095.574
1.80667,48082.348
1.81000,48091.363
1.81333,47992.723
1.81667,47983.668
1.82000,48149.395
1.82333,47925.227
1.82667,47961.211
1.83000,48048.102
1.83333,48094.637
1.83667,48077.180
1.84000,48109.148
1.84333,47912.219
1.84667,48044.844
1.85000,48100.527
1.85333,47985.512
1.85667,48093.254
1.86000,47933.227
1.86333,47914.387
1.86667,47932.984
1.87000,48025.172
1.87333,48010.234
1.87667,48044.277
1.88000,48041.000
1.88333,48017.324
1.88667,47990.805
1.89000,48219.746
1.89333,48197.250
1.89667,48009.953
1.90000,48010.270
1.90333,48034.766
1.90667,48184.180
1.91000,47934.668
1.91333,47965.070
1.91667,48026.789
1.92000,47992.270
1.92333,48008.480
1.92667,48108.551
1.93000,48037.852
1.93333,48059.211
1.93667,47973.203
1.94000,48001.293
1.94333,47989.797
1.94667,47969.480
1.95000,47903.652
1.95333,47993.039
1.95667,47990.219
1.96000,48025.441
1.96333,48014.781
1.96667,47994.410
1.97000,48148.766
1.97333,48029.836
1.97667,48023.496
1.98000,48202.285
1.98333,48060.473
1.98667,48062.930
1.99000,48051.395
1.99333,48052.109
1.99667,48010.172
2.00000,48014.574
2.00333,48049.125
2.00667,48144.684
2.01000,48141.426
2.01333,48083.316
2.01667,48137.914
2.02000,48171.820
2.02333,48050.395
2.02667,48158.766
2.03000,48037.637
2.03333,48028.844
2.03667,47979.984
2.04000,48116.805
2.04333,48117.332
2.04667,48134.504
2.05000,47971.746
2.05333,47978.109
2.05667,47980.457
2.06000,48132.148
2.06333,48113.961
2.06667,48026.254
2.07000,48042.805
2.07333,48031.387
2.07667,48113.746
2.08000,48054.062
2.08333,47948.195
2.08667,47903.789
2.09000,47938.820
2.09333,48014.285
2.09667,48003.039
2.10000,48041.605
2.10333,47974.676
2.10667,47866.898
2.11000,47925.977
2.11333,47992.000
2.11667,48090.332
2.12000,47978.172
2.12333,47985.188
2.12667,48037.781
2.13000,48182.977
2.13333,48155.000
2.13667,48109.977
2.14000,48077.008
2.14333,48114.340
2.14667,48133.324
2.15000,47981.449
2.15333,47907.527
2.15667,48109.645
2.16000,47954.277
2.16333,47929.254
2.16667,47945.883
2.17000,48059.094
2.17333,48114.676
2.17667,48004.332
2.18000,48141.504
2.18333,47979.496
2.18667,47931.652
2.19000,47975.977
2.19333,48148.156
2.19667,48086.234
2.20000,48016.992
