Measurement time:; 2020-12-10 10:08:40 AM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 9 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 100 x 100 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Inline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
6.8; 0.0; 20.0; 101.27; 4200798.2; 99.51
6.3; 0.0; 20.0; 101.40; 4205990.0; 99.61
5.8; 0.0; 20.0; 100.75; 4179136.2; 99.54
5.3; 0.0; 20.0; 100.45; 4166682.1; 99.60
4.8; 0.0; 20.0; 101.53; 4211415.4; 99.41
4.3; 0.0; 20.0; 101.79; 4222241.5; 99.52
3.8; 0.0; 20.0; 101.63; 4215499.1; 99.61
3.2; 0.0; 20.0; 100.80; 4181363.9; 99.63
2.8; 0.0; 20.0; 101.44; 4207767.5; 99.71
2.2; 0.0; 20.0; 100.63; 4174200.2; 99.61
1.7; 0.0; 20.0; 101.23; 4199187.4; 99.48
1.2; 0.0; 20.0; 101.22; 4198608.4; 99.58
0.7; 0.0; 20.0; 101.28; 4200999.3; 99.50
0.2; 0.0; 20.0; 101.60; 4214512.5; 99.37
-0.3; 0.0; 20.0; 102.05; 4232925.4; 99.30
-0.8; 0.0; 20.0; 100.82; 4181980.8; 99.59
-1.3; 0.0; 20.0; 101.37; 4204942.1; 99.45
-1.8; 0.0; 20.0; 100.37; 4163545.0; 99.57
-2.3; 0.0; 20.0; 101.28; 4201263.7; 99.52
-2.8; 0.0; 20.0; 101.39; 4205685.3; 99.31
-3.3; 0.0; 20.0; 101.84; 4224281.2; 99.63
-3.8; 0.0; 20.0; 101.59; 4214147.5; 99.29
-4.3; 0.0; 20.0; 101.14; 4195189.1; 99.53
-4.8; 0.0; 20.0; 101.04; 4191377.5; 99.36
-5.3; 0.0; 20.0; 99.72; 4136329.0; 99.45
-5.8; 0.0; 20.0; 101.40; 4206127.0; 99.55
-6.3; 0.0; 20.0; 101.62; 4215063.0; 99.31
-6.8; 0.0; 20.0; 102.03; 4232201.4; 99.45
-7.4; 0.0; 20.0; 101.32; 4202947.8; 99.60
-7.9; 0.0; 20.0; 101.25; 4199812.3; 99.43
-8.3; 0.0; 20.0; 100.20; 4156212.2; 99.31
-8.8; 0.0; 20.0; 101.08; 4192802.0; 99.47
-9.3; 0.0; 20.0; 101.27; 4200522.6; 99.51
-9.9; 0.0; 20.0; 101.45; 4208084.5; 99.76
-10.4; 0.0; 20.0; 101.41; 4206691.0; 99.57
-10.9; 0.0; 20.0; 101.46; 4208691.8; 99.38
-11.4; 0.0; 20.0; 102.11; 4235552.7; 99.46
-11.9; 0.0; 20.0; 99.71; 4136189.0; 99.34
-12.4; 0.0; 20.0; 101.24; 4199647.6; 99.59
-12.9; 0.0; 20.0; 101.14; 4195240.3; 99.47
-13.4; 0.0; 20.0; 101.64; 4216024.9; 99.77
-13.9; 0.0; 20.0; 101.54; 4212004.2; 99.57
-14.4; 0.0; 20.0; 101.78; 4221678.5; 99.42
-14.9; 0.0; 20.0; 101.62; 4215367.8; 99.24
-15.4; 0.0; 20.0; 99.86; 4142130.6; 99.33
-15.9; 0.0; 20.0; 101.04; 4190992.8; 99.48
-16.4; 0.0; 20.0; 100.81; 4181743.2; 99.61
-16.9; 0.0; 20.0; 101.65; 4216534.3; 99.51
-17.4; 0.0; 20.0; 102.12; 4236168.3; 99.81
-17.9; 0.0; 20.0; 101.48; 4209295.6; 99.24
-18.4; 0.0; 20.0; 100.98; 4188676.1; 99.55
-19.0; 0.0; 20.0; 101.16; 4196135.6; 99.63
-19.5; 0.0; 20.0; 100.87; 4183973.5; 99.73
-20.0; 0.0; 20.0; 101.13; 4194998.1; 99.54
-20.4; 0.0; 20.0; 101.47; 4208884.8; 99.72
-20.9; 0.0; 20.0; 101.83; 4224050.4; 99.79
-21.4; 0.0; 20.0; 101.90; 4227054.5; 99.55
-22.0; 0.0; 20.0; 101.36; 4204389.1; 99.32
-22.5; 0.0; 20.0; 101.50; 4210184.5; 99.58
-23.0; 0.0; 20.0; 101.45; 4208011.0; 99.48
-23.5; 0.0; 20.0; 100.28; 4159478.0; 99.14
-24.0; 0.0; 20.0; 100.44; 4166175.5; 99.20
-24.5; 0.0; 20.0; 101.16; 4196117.9; 99.62
