Distance_(pixels),Gray_Value
898,64.5405
899,64.4527
900,64.3311
901,64.1622
902,64.0608
903,64.0473
904,64.2568
905,64.4459
906,64.5878
907,64.6081
908,64.5743
909,64.6554
910,64.7432
911,64.9932
912,65.1689
913,64.7973
914,64.5473
915,64.5676
916,64.6892
917,64.7162
918,64.7703
919,64.7973
920,64.8649
921,64.7838
922,64.8041
923,64.8041
924,64.7297
925,64.7500
926,64.9527
927,65.0743
928,65.2230
929,65.1622
930,65.0270
931,64.9122
932,64.9054
933,64.8176
934,64.6757
935,64.5270
936,64.5473
937,64.5878
938,64.5000
939,64.4730
940,64.4595
941,64.5473
942,64.5743
943,64.5811
944,64.4865
945,64.7027
946,64.6824
947,64.5405
948,64.4932
949,64.5270
950,64.6013
951,64.6757
952,64.8243
953,64.5676
954,64.4662
955,64.2770
956,64.2500
957,64.2568
958,64.3446
959,64.5000
960,64.3446
961,64.3311
962,64.5541
963,64.7838
964,64.9122
965,64.9054
966,64.8108
967,64.7095
968,64.7568
969,64.7095
970,64.6757
971,64.7297
972,64.7500
973,64.7162
974,64.5203
975,64.4932
976,64.4189
977,64.3378
978,64.3851
979,64.4189
980,64.4932
981,64.5068
982,64.6419
983,64.8311
984,64.6419
985,64.8311
986,65.1149
987,65.3784
988,65.6351
989,65.7095
990,65.6622
991,65.7905
992,65.8784
993,65.7568
994,65.8243
995,65.6892
996,65.6959
997,65.9392
998,66.1487
999,66.2838
1000,66.2635
1001,66.6216
1002,66.9662
1003,67.0270
1004,66.6824
1005,66.3716
1006,66.3446
1007,66.1892
1008,65.9865
1009,65.9527
1010,66.3784
1011,67.2635
1012,67.6081
1013,67.4662
1014,67.1419
1015,66.9797
1016,67.1013
1017,67.1487
1018,67.1824
1019,67.3243
1020,67.6216
1021,67.7162
1022,67.5541
1023,67.1284
1024,66.7432
1025,66.4459
1026,66.2703
1027,66.2095
1028,66.1824
1029,66.1757
1030,66.2635
1031,66.4595
1032,66.3041
1033,66.0473
1034,65.7432
1035,65.5135
1036,65.2905
1037,65.0743
