Distance_(pixels),Gray_Value
841,27835.871
842,27839.471
843,27841.742
844,27856.742
845,27826.865
846,27762.385
847,27769.885
848,27839.436
849,27863.301
850,27820.572
851,27757.514
852,27779.014
853,27782.422
854,27775.121
855,27754.229
856,27754.764
857,27757.543
858,27708.064
859,27641.428
860,27656.436
861,27666.271
862,27640.879
863,27609.678
864,27573.258
865,27620.094
866,27626.449
867,27642.514
868,27642.385
869,27624.178
870,27626.801
871,27670.107
872,27616.635
873,27532.664
874,27478.678
875,27471.871
876,27511.521
877,27656.064
878,27677.965
879,27690.771
880,27732.879
881,27705.121
882,27744.164
883,27777.207
884,27773.385
885,27768.186
886,27729.344
887,27694.656
888,27660.543
889,27670.643
890,27690.164
891,27689.215
892,27652.779
893,27646.207
894,27662.072
895,27699.051
896,27717.922
897,27659.172
898,27598.607
899,27572.965
900,27585.729
901,27594.508
902,27606.379
903,27624.586
904,27651.156
905,27651.178
906,27643.443
907,27620.693
908,27561.078
909,27487.008
910,27518.914
911,27554.906
912,27583.186
913,27641.828
914,27700.771
915,27770.621
916,27822.471
917,27786.199
918,27758.699
919,27760.193
920,27764.271
921,27796.471
922,27813.078
923,27789.514
924,27755.492
925,27764.707
926,27796.457
927,27765.072
928,27760.221
929,27743.742
930,27723.236
931,27745.764
932,27740.000
933,27729.021
934,27740.521
935,27695.094
936,27695.500
937,27732.500
938,27753.072
939,27729.742
940,27761.793
941,27725.615
942,27696.322
943,27699.021
944,27698.492
945,27663.957
946,27690.928
947,27745.186
948,27741.186
949,27711.428
950,27706.578
951,27735.699
952,27739.986
953,27699.221
954,27664.242
955,27631.607
956,27614.906
957,27629.264
958,27652.521
959,27657.650
960,27619.199
961,27577.822
962,27553.721
963,27550.736
964,27591.621
965,27617.229
966,27625.564
967,27624.121
968,27570.906
969,27568.521
970,27560.643
971,27567.094
972,27546.836
973,27511.479
974,27493.664
975,27532.865
976,27549.100
977,27511.857
978,27524.379
979,27532.279
980,27516.508
981,27524.172
982,27564.979
983,27574.199
984,27584.678
985,27584.406
986,27482.957
987,27479.129
988,27408.164
989,27477.086
990,27588.229
991,27574.521
992,27556.807
993,27536.936
994,27545.764
995,27572.021
996,27550.301
997,27486.107
998,27456.492
999,27457.285
1000,27447.543
1001,27434.271
1002,27369.465
1003,27349.879
1004,27435.992
1005,27485.750
1006,27479.656
1007,27466.008
1008,27416.008
1009,27422.600
1010,27416.193
1011,27405.850
1012,27448.729
1013,27488.635
1014,27473.229
1015,27439.471
1016,27491.535
1017,27500.943
1018,27517.465
1019,27525.236
1020,27519.242
1021,27484.250
1022,27491.258
1023,27531.957
1024,27550.578
1025,27514.314
1026,27469.471
1027,27486.686
1028,27507.250
1029,27438.922
1030,27374.885
1031,27352.979
1032,27342.857
1033,27342.779
1034,27359.686
1035,27340.129
1036,27341.885
1037,27344.365
1038,27361.057
1039,27343.143
1040,27344.957
1041,27362.250
1042,27374.857
1043,27364.357
1044,27344.371
1045,27319.586
1046,27283.643
1047,27261.100
1048,27264.936
1049,27287.594
1050,27293.365
1051,27261.121
1052,27256.264
1053,27259.656
1054,27240.764
1055,27238.449
1056,27243.271
1057,27231.172
1058,27233.207
1059,27268.672
1060,27280.057
1061,27271.715
1062,27227.857
1063,27200.807
1064,27183.678
1065,27182.186
1066,27165.221
1067,27158.379
1068,27145.336
1069,27135.414
1070,27126.564
1071,27144.807
1072,27148.865
1073,27145.801
1074,27163.857
1075,27174.586
1076,27168.236
1077,27171.385
1078,27190.078
1079,27177.615
1080,27130.693
1081,27125.979
1082,27132.293
1083,27121.707
1084,27087.328
1085,27095.736
1086,27103.393
1087,27096.557
1088,27091.193
1089,27067.365
1090,27077.379
1091,27047.051
1092,27038.107
1093,27022.072
1094,27001.229
1095,26993.693
1096,26980.199
1097,26994.699
1098,26963.693
1099,26972.822
1100,26996.043
1101,26987.293
1102,26946.051
1103,26918.564
1104,26935.115
1105,26946.486
1106,26959.107
1107,26965.893
1108,26958.535
1109,26944.635
1110,26988.293
