Distance_(pixels),Gray_Value
615,28984.740
616,28999.254
617,29002.219
618,29015.598
619,29007.781
620,28986.346
621,28985.570
622,29031.830
623,29083.605
624,29129.697
625,29091.865
626,29040.062
627,29018.951
628,28987.127
629,29011.443
630,29081.719
631,29056.135
632,29038.402
633,29077.859
634,29096.141
635,29058.162
636,29088.430
637,29081.162
638,29076.422
639,29062.895
640,29103.838
641,29113.549
642,29098.113
643,29045.535
644,29045.225
645,29044.057
646,29051.979
647,29059.508
648,29055.057
649,29049.887
650,29017.562
651,29005.965
652,28992.232
653,28994.816
654,29025.098
655,29091.049
656,29072.535
657,29010.916
658,28942.973
659,28905.289
660,28884.098
661,28949.008
662,29001.438
663,29001.803
664,28988.676
665,29003.303
666,28971.408
667,28856.402
668,28846.562
669,28861.641
670,28909.330
671,28915.908
672,28914.500
673,28924.740
674,28884.148
675,28898.654
676,28929.584
677,28947.535
678,28947.443
679,28966.422
680,29024.670
681,29030.719
682,29025.127
683,29003.654
684,29002.473
685,29008.697
686,29022.635
687,29048.197
688,29043.438
689,29028.613
690,29001.859
691,28972.492
692,28980.865
693,29056.873
694,29053.689
695,29033.521
696,29026.684
697,29020.895
698,29039.508
699,29039.043
700,28997.260
701,28953.922
702,28940.387
703,28926.979
704,28889.070
705,28890.846
706,28917.830
707,28893.605
708,28837.627
709,28851.338
710,28874.189
711,28897.395
712,28907.719
713,28847.000
714,28823.395
715,28841.527
716,28874.557
717,28888.176
718,28916.154
719,28915.062
720,28909.965
721,28914.895
722,28916.654
723,28954.908
724,28972.943
725,28962.338
726,28947.078
727,28959.254
728,28973.162
729,28977.268
730,28965.359
731,29016.338
732,29040.697
733,29036.451
734,29041.062
735,29045.846
736,29030.711
737,29017.570
738,29028.105
739,29044.859
740,29052.865
741,29040.930
742,29045.719
743,29113.303
744,29126.148
745,29061.811
746,29013.240
747,28976.000
748,28954.795
749,28945.760
750,28934.316
751,28907.916
752,28886.549
753,28918.062
754,28944.408
755,28963.557
756,28977.521
757,28954.205
758,28930.492
759,28929.711
760,28951.562
761,28967.408
762,28990.486
763,28991.049
764,28960.373
765,28955.330
766,28993.965
767,29016.070
768,29069.408
769,29045.098
770,29006.176
771,29014.430
772,29036.846
773,29073.000
774,29066.219
775,29047.492
776,29028.592
777,29029.811
778,29050.689
779,29064.641
780,29067.902
781,29111.641
782,29132.381
783,29120.930
784,29099.908
785,29088.408
786,29116.295
787,29150.035
788,29104.176
789,29036.965
790,29028.479
791,29028.295
792,29050.119
793,29112.816
794,29104.895
795,29077.676
796,29029.049
797,29005.521
798,29006.613
799,29029.824
800,29021.887
801,29005.246
802,28979.246
803,28947.035
804,28949.881
805,28928.895
806,28922.654
