Distance_(pixels),Gray_Value
660,27337.348
661,27344.064
662,27272.412
663,27319.436
664,27312.725
665,27270.182
666,27290.334
667,27283.615
668,27297.043
669,27243.305
670,27238.848
671,27252.268
672,27285.848
673,27366.508
674,27368.695
675,27330.631
676,27288.088
677,27292.564
678,27317.195
679,27330.631
680,27189.564
681,27147.029
682,27153.738
683,27169.412
684,27200.762
685,27220.920
686,27234.355
687,27223.166
688,27243.318
689,27238.840
690,27225.398
691,27189.564
692,27211.957
693,27288.094
694,27225.391
695,27211.957
696,27198.521
697,27191.805
698,27196.283
699,27256.738
700,27281.369
701,27265.695
702,27214.195
703,27252.268
704,27274.660
705,27203.000
706,27276.891
707,27344.064
708,27321.682
709,27207.479
710,27142.543
711,27100.000
712,27312.732
713,27303.762
714,27279.137
715,27250.029
716,27205.238
717,27265.695
718,27247.797
719,27238.834
720,27214.203
721,27203.008
722,27180.615
723,27164.936
724,27173.891
725,27187.326
726,27196.283
727,27209.717
728,27209.717
729,27207.479
730,27207.479
731,27227.637
732,27225.391
733,27211.963
734,27203.000
735,27180.623
736,27198.543
737,27198.529
738,27171.652
739,27167.152
740,27178.348
741,27243.305
742,27254.500
743,27211.957
744,27209.717
745,27169.412
746,27207.479
747,27229.877
748,27218.682
749,27205.238
750,27279.131
751,27292.572
752,27236.588
753,27205.238
754,27167.174
755,27138.064
756,27151.500
757,27124.631
758,27126.869
759,27176.131
760,27167.174
761,27185.088
762,27176.131
763,27191.805
764,27238.826
765,27227.631
766,27218.674
767,27162.695
768,27196.283
769,27220.912
770,27243.305
771,27236.588
772,27211.957
773,27185.088
774,27140.305
775,27066.412
776,27075.369
777,27066.412
778,27055.217
779,27050.738
780,27044.021
781,27115.674
782,27189.564
783,27220.912
784,27234.348
785,27173.898
786,27149.262
787,27288.088
788,27290.326
789,27250.021
790,27254.500
791,27254.500
792,27256.738
793,27254.500
794,27254.500
795,27225.391
796,27185.088
797,27258.979
798,27301.529
799,27308.246
800,27265.695
801,27245.543
802,27218.674
803,27214.195
804,27243.305
805,27247.783
806,27308.246
807,27122.391
808,27079.848
809,27113.436
810,27182.848
811,27243.312
812,27225.391
813,27198.521
814,27158.217
815,27153.738
816,27162.695
817,27200.762
818,27095.521
819,27144.783
820,27187.326
821,27220.912
822,27203.000
823,27185.088
824,27153.738
825,27100.000
826,27162.695
827,27214.195
828,27281.369
829,27272.412
830,27301.521
831,27281.369
832,27270.174
833,27252.262
834,27276.891
835,27341.826
836,27422.449
837,27359.754
838,27310.479
839,27297.043
840,27267.936
841,27332.869
842,27357.500
843,27332.869
844,27310.492
845,27288.088
846,27258.979
847,27243.305
848,27290.326
849,27308.238
850,27395.580
851,27290.326
852,27236.588
853,27234.348
854,27252.262
855,27321.674
856,27252.268
857,27245.543
858,27216.441
859,27254.508
860,27297.043
861,27344.072
862,27283.609
863,27288.094
864,27310.492
865,27288.102
866,27294.812
867,27303.775
868,27301.521
869,27314.963
870,27308.246
871,27243.312
872,27229.877
873,27258.979
874,27283.615
875,27328.391
876,27218.652
877,27245.551
878,27220.906
879,27276.898
880,27330.637
881,27391.088
882,27424.674
883,27433.631
884,27375.412
885,27377.652
886,27384.369
887,27386.609
888,27471.695
889,27473.936
890,27451.559
891,27458.289
892,27491.848
893,27478.420
894,27520.992
895,27435.869
896,27402.297
897,27400.059
898,27335.109
899,27310.486
900,27458.289
901,27444.834
902,27424.695
903,27444.834
904,27382.152
905,27341.840
906,27442.602
907,27465.037
908,27458.297
909,27377.666
910,27388.848
911,27433.652
912,27469.508
913,27478.479
914,27480.674
915,27465.000
916,27431.412
917,27456.037
918,27460.521
919,27507.609
920,27503.115
921,27500.869
922,27527.746
923,27534.479
924,27556.949
925,27525.551
926,27556.898
927,27527.775
928,27541.195
929,27570.305
930,27633.043
931,27570.254
932,27612.818
933,27630.746
934,27633.000
935,27626.275
936,27610.564
937,27579.195
938,27642.014
939,27650.920
940,27639.711
941,27633.021
942,27626.289
943,27655.428
944,27673.340
945,27657.637
946,27612.789
947,27588.160
948,27574.732
949,27550.102
950,27576.957
951,27568.000
952,27541.115
953,27498.572
954,27536.637
955,27550.080
956,27545.602
957,27594.848
958,27561.262
959,27547.834
960,27561.262
961,27617.238
962,27592.631
963,27579.195
964,27579.203
965,27561.289
966,27579.203
967,27561.275
968,27545.623
969,27570.289
970,27570.275
971,27541.166
972,27543.420
973,27559.080
974,27561.312
975,27682.268
976,27671.072
977,27639.688
978,27585.906
979,27590.377
980,27601.580
981,27612.762
982,27554.594
983,27565.768
984,27565.768
985,27568.021
986,27554.588
987,27538.898
988,27583.674
989,27550.080
990,27565.783
991,27565.775
992,27561.283
993,27552.312
994,27521.059
995,27559.123
996,27563.564
997,27552.340
998,27523.195
999,27505.289
1000,27426.928
1001,27458.262
1002,27489.615
1003,27480.703
1004,27469.463
1005,27431.391
1006,27409.000
1007,27377.660
1008,27359.746
1009,27373.182
1010,27393.334
1011,27429.160
1012,27498.594
1013,27404.559
1014,27413.492
1015,27494.102
1016,27523.211
1017,27480.660
1018,27332.885
1019,27451.543
1020,27507.543
1021,27516.500
1022,27476.174
1023,27487.385
1024,27478.420
1025,27498.572
1026,27572.500
1027,27545.615
1028,27541.137
1029,27509.789
1030,27534.420
1031,27538.920
1032,27536.688
1033,27516.486
1034,27500.826
1035,27498.615
1036,27514.283
1037,27478.457
1038,27568.029
1039,27572.492
1040,27543.355
1041,27536.631
1042,27529.912
1043,27480.652
1044,27438.115
1045,27478.428
1046,27494.102
1047,27496.363
1048,27516.492
1049,27498.602
1050,27491.885
1051,27478.463
1052,27462.783
1053,27426.928
1054,27420.203
1055,27433.645
1056,27444.848
1057,27411.254
1058,27400.043
1059,27391.088
1060,27382.131
1061,27395.564
1062,27442.631
1063,27465.014
1064,27471.717
1065,27467.217
1066,27500.818
1067,27514.238
1068,27507.543
1069,27449.355
1070,27512.021
1071,27471.711
1072,27462.746
1073,27447.080
1074,27527.711
1075,27547.877
1076,27503.102
1077,27467.232
1078,27449.312
1079,27426.920
1080,27409.008
1081,27415.725
1082,27487.441
1083,27498.615
1084,27487.406
1085,27478.441
1086,27447.072
1087,27422.457
1088,27395.572
1089,27393.334
1090,27402.283
1091,27400.043
1092,27442.602
1093,27449.318
1094,27469.471
1095,27444.840
1096,27406.762
1097,27370.941
1098,27366.463
1099,27422.457
1100,27431.420
1101,27444.848
1102,27426.912
1103,27420.195
1104,27424.674
1105,27429.152
1106,27411.238
1107,27366.463
1108,27382.131
1109,27433.637
1110,27453.783
1111,27469.463
1112,27431.398
1113,27431.412
1114,27509.783
1115,27487.377
1116,27460.500
1117,27509.762
1118,27536.645
1119,27494.088
1120,27368.703
1121,27449.312
1122,27476.188
1123,27503.059
1124,27426.928
1125,27409.051
1126,27406.762
1127,27395.564
1128,27447.064
1129,27464.979
1130,27449.305
1131,27332.869
1132,27359.738
1133,27395.564
1134,27368.695
1135,27370.936
1136,27361.979
1137,27348.543
1138,27276.891
1139,27310.479
1140,27323.912
1141,27301.521
1142,27258.979
1143,27261.217
1144,27243.305
1145,27382.131
1146,27357.500
1147,27375.412
1148,27361.979
1149,27355.262
1150,27379.891
1151,27388.869
1152,27357.508
1153,27283.615
1154,27281.369
1155,27272.412
1156,27285.848
1157,27346.305
1158,27321.674
1159,27301.521
1160,27292.564
1161,27321.674
1162,27337.348
1163,27364.217
1164,27375.412
1165,27373.174
1166,27370.936
1167,27350.783
1168,27368.695
1169,27377.652
1170,27393.340
1171,27364.225
1172,27341.826
1173,27328.391
1174,27339.588
1175,27368.762
1176,27306.029
1177,27267.941
1178,27234.348
1179,27279.137
1180,27317.217
1181,27321.682
1182,27238.834
1183,27290.340
1184,27344.072
1185,27384.377
1186,27370.941
1187,27339.594
1188,27346.312
1189,27344.064
1190,27379.891
1191,27388.855
1192,27366.463
1193,27303.762
1194,27310.486
1195,27411.238
1196,27402.283
1197,27388.869
1198,27395.572
1199,27384.369
1200,27368.695
1201,27469.457
1202,27460.500
1203,27409.000
1204,27337.348
1205,27388.848
1206,27429.152
1207,27435.877
1208,27435.885
1209,27415.725
1210,27375.441
1211,27395.594
1212,27503.064
1213,27529.971
1214,27444.877
1215,27451.559
1216,27458.275
1217,27460.514
1218,27447.080
1219,27438.137
1220,27386.623
1221,27361.986
1222,27317.203
1223,27319.441
1224,27353.037
1225,27337.355
1226,27368.695
1227,27350.783
1228,27321.674
1229,27283.609
1230,27301.521
1231,27310.479
1232,27337.348
1233,27339.602
1234,27292.564
1235,27290.326
1236,27359.738
1237,27404.521
1238,27393.340
1239,27359.775
1240,27306.008
1241,27321.682
1242,27321.682
1243,27335.115
1244,27384.391
1245,27379.936
1246,27357.500
1247,27353.021
1248,27344.102
1249,27348.543
1250,27335.109
1251,27339.602
1252,27402.326
1253,27395.602
1254,27386.615
1255,27395.572
1256,27413.500
1257,27431.463
1258,27565.783
1259,27516.500
1260,27482.912
1261,27494.109
1262,27509.775
1263,27568.051
1264,27433.660
1265,27447.088
1266,27471.732
1267,27489.637
1268,27489.631
1269,27482.912
1270,27449.326
1271,27440.363
1272,27409.014
1273,27364.225
1274,27397.834
1275,27426.928
1276,27422.441
1277,27332.877
1278,27353.029
1279,27359.746
1280,27364.225
1281,27397.812
1282,27431.406
1283,27453.812
1284,27417.971
1285,27420.225
1286,27409.021
1287,27400.059
1288,27388.877
1289,27400.051
1290,27404.537
1291,27366.471
1292,27361.986
1293,27373.182
1294,27391.094
1295,27379.891
1296,27415.738
1297,27391.115
1298,27384.406
1299,27379.920
1300,27404.543
1301,27397.818
1302,27467.232
1303,27480.695
1304,27485.166
1305,27489.631
1306,27500.818
1307,27514.289
1308,27610.602
1309,27576.986
1310,27525.457
1311,27516.492
1312,27512.014
1313,27496.340
1314,27505.334
1315,27489.660
1316,27456.059
1317,27449.340
1318,27462.775
1319,27487.428
1320,27473.979
1321,27391.109
1322,27368.703
1323,27319.457
1324,27285.855
1325,27406.797
1326,27440.420
1327,27395.594
1328,27391.094
1329,27411.238
1330,27435.869
1331,27417.963
1332,27395.572
1333,27447.137
1334,27449.369
1335,27406.797
1336,27431.428
1337,27406.775
1338,27406.789
1339,27471.717
1340,27449.305
1341,27415.717
1342,27359.738
1343,27402.268
1344,27449.305
1345,27478.436
1346,27469.479
1347,27538.912
1348,27550.152
1349,27561.348
1350,27536.652
1351,27547.855
1352,27512.043
1353,27449.312
1354,27456.021
1355,27431.391
1356,27438.109
1357,27458.283
1358,27433.645
1359,27415.725
1360,27379.898
1361,27361.979
1362,27370.941
1363,27386.615
1364,27344.080
1365,27370.949
1366,27299.297
1367,27218.674
1368,27279.145
1369,27375.441
1370,27413.492
1371,27465.008
1372,27406.762
1373,27332.869
1374,27330.631
1375,27355.262
1376,27377.674
1377,27388.863
1378,27391.094
1379,27402.289
1380,27395.572
1381,27397.812
1382,27377.660
1383,27451.559
1384,27491.869
1385,27471.703
1386,27449.318
1387,27485.160
1388,27518.754
1389,27514.297
1390,27518.762
1391,27572.508
1392,27585.936
1393,27554.572
1394,27525.508
1395,27507.594
1396,27534.471
1397,27554.623
1398,27543.420
1399,27527.711
1400,27529.936
1401,27525.479
1402,27608.406
1403,27568.029
1404,27514.262
1405,27525.471
1406,27534.436
1407,27538.928
1408,27568.064
1409,27552.363
1410,27559.064
1411,27538.912
1412,27583.666
1413,27550.088
1414,27547.869
1415,27572.572
1416,27592.688
1417,27599.463
1418,27608.436
1419,27635.268
1420,27648.732
1421,27745.152
1422,27680.115
1423,27689.072
1424,27682.363
1425,27682.369
1426,27664.441
1427,27841.479
1428,27888.537
1429,27917.666
1430,27899.703
