Distance_(pixels),Gray_Value
680,63.8966
681,64.1897
682,64.2414
683,64.2845
684,64.0948
685,63.9483
686,63.9397
687,63.8534
688,63.8103
689,63.9310
690,64.2931
691,64.4569
692,64.3793
693,64.3707
694,64.2586
695,64.1724
696,64.1552
697,64.3103
698,64.3448
699,64.3621
700,64.2069
701,63.9828
702,63.7069
703,63.7069
704,63.5259
705,63.3621
706,63.3103
707,63.3879
708,63.4569
709,63.5517
710,64.0517
711,64.2069
712,64.1121
713,64.0948
714,64.0603
715,64.2328
716,64.3534
717,64.2241
718,63.8966
719,64.0000
720,63.7931
721,63.7931
722,64.0776
723,64.2155
724,64.0000
725,64.2500
726,64.4914
727,64.5259
728,64.5690
729,64.8190
730,64.8190
731,64.8793
732,64.9310
733,64.7931
734,64.2931
735,64.2759
736,64.2069
737,64.0690
738,64.0776
739,64.2931
740,64.3793
741,64.3793
742,64.4483
743,64.3362
744,64.4397
745,64.5172
746,64.8103
747,65.0603
748,65.0948
749,64.5948
750,64.0948
751,63.9569
752,64.1466
753,63.9310
754,63.6724
755,63.7155
756,63.5172
757,63.5345
758,63.6638
759,64.1379
760,64.0345
761,63.6724
762,63.6810
763,63.7586
764,63.6466
765,63.3966
766,63.0862
767,63.2845
768,63.6724
769,63.8103
770,63.6293
771,63.4914
772,63.5603
773,63.6810
774,63.6810
775,63.6552
776,63.7155
777,63.6897
778,63.5948
779,63.6207
780,63.7500
781,63.7328
782,63.3621
783,63.0690
784,63.1293
785,63.5000
786,63.7414
787,63.7069
788,63.4483
789,63.2931
790,63.5776
791,63.7328
792,63.7069
793,63.5603
794,63.5000
795,63.5776
796,63.5517
797,63.3621
798,63.3190
799,63.3190
800,63.1810
801,63.2586
802,63.3276
803,63.3879
804,63.4052
805,63.4914
806,63.7069
807,64.2586
808,64.3190
809,64.0086
810,63.9310
811,63.9914
812,64.1983
813,64.2931
814,64.3190
815,64.4569
816,64.4052
817,64.2845
818,64.1638
819,63.9310
820,63.8190
821,63.9828
822,64.1207
823,64.3448
824,64.2586
825,64.2672
826,64.2328
827,63.8879
828,63.8534
829,63.7931
830,63.8103
831,63.9224
832,63.8793
833,63.5948
834,63.5431
835,63.7155
836,63.6983
837,63.7241
838,63.8103
839,63.9569
840,64.0517
841,64.0431
842,63.9224
843,63.6466
844,63.4828
845,63.4828
846,63.4483
847,63.3534
848,63.4052
849,63.5259
850,63.7845
851,63.7845
852,63.7069
853,63.6121
854,64.0345
855,64.1466
856,64.0603
857,64.0776
858,64.1552
859,64.2586
860,64.2414
861,64.1121
862,64.1810
863,64.1897
864,64.2155
865,64.4483
866,64.2414
867,63.9569
868,64.0948
869,64.1897
870,64.1810
871,64.4397
872,64.6293
873,64.7586
874,64.6897
875,64.5431
876,64.3534
877,64.4224
878,64.2931
879,63.7759
880,63.9310
881,64.1810
882,64.3707
883,64.2931
884,64.4483
885,64.6897
886,64.9741
887,65.1207
888,65.2241
889,65.3966
890,65.2759
891,65.1121
892,64.9310
893,64.5000
894,64.1466
895,64.3879
896,64.2931
897,64.1466
898,63.9224
899,63.8190
900,63.6897
901,63.6466
902,63.7500
903,63.9828
904,63.8362
905,63.8534
906,64.0776
907,64.2586
908,64.0776
909,63.8879
910,63.7155
911,63.5259
912,63.5431
913,63.5776
914,63.5517
915,63.5172
916,63.3707
917,63.2845
918,63.4397
919,63.6293
920,63.7931
921,63.8276
922,63.8879
923,63.9741
924,64.0172
925,63.8879
926,63.6466
927,63.7414
928,63.7931
929,63.7414
930,63.7931
931,63.8621
932,63.8966
933,63.9138
934,64.1034
935,64.0431
936,64.0000
937,63.9483
938,64.0948
939,64.2328
940,64.3103
941,64.3276
942,64.1724
943,63.8966
944,63.8966
945,64.0172
946,63.9224
947,63.6293
948,63.4655
949,63.4224
950,63.4828
951,63.6379
952,63.6983
953,63.7586
954,63.8017
955,63.7845
956,63.9397
957,63.7759
958,63.5431
959,63.4569
960,63.3448
961,63.3534
962,63.5517
963,63.6121
964,63.5776
965,63.5776
966,63.5948
967,63.7069
968,63.6466
969,63.7241
970,63.7931
971,63.7931
972,63.9224
973,63.9569
974,63.7845
975,63.5345
976,63.3448
977,63.6293
978,63.7328
979,63.6724
980,63.6552
981,63.6121
982,64.0431
983,64.2328
984,64.4052
985,64.4483
986,64.4052
987,64.2241
988,64.0431
989,63.8966
990,63.5172
991,63.6379
992,63.6638
993,63.5086
994,63.3448
995,63.4655
996,63.5862
997,63.7069
998,63.9138
999,64.2241
1000,64.0517
1001,63.8621
1002,63.9138
1003,64.1897
1004,64.4052
1005,64.3017
1006,64.1121
1007,63.8276
1008,63.8190
1009,63.8966
1010,63.9224
1011,63.7500
1012,63.6034
1013,63.5948
1014,63.8190
1015,63.7931
1016,63.8017
1017,63.8362
1018,64.0690
1019,64.0862
1020,64.0172
1021,64.0690
1022,64.0345
1023,63.8966
1024,63.9569
1025,64.0000
1026,63.7586
1027,63.7328
1028,63.8621
1029,63.9138
1030,64.0259
1031,64.0517
1032,64.0690
1033,63.9741
1034,64.0086
1035,64.1121
1036,64.3362
1037,64.3190
1038,64.1897
1039,63.9914
1040,63.9224
1041,63.8448
1042,63.7500
1043,63.8017
1044,63.8017
1045,64.0000
1046,64.1983
1047,64.3017
1048,64.1552
1049,64.0948
1050,64.0948
1051,64.2241
1052,64.3190
1053,64.0086
1054,63.8017
1055,63.8103
1056,63.7759
1057,63.8276
1058,63.8534
1059,63.8707
1060,64.0776
1061,64.1810
1062,64.0345
1063,64.0862
1064,64.0776
1065,63.9828
1066,63.9310
1067,63.9569
1068,63.9483
1069,63.8966
1070,64.1207
1071,64.0776
1072,64.1466
1073,64.0603
1074,63.8448
1075,63.5086
1076,63.4052
1077,63.4224
1078,63.4052
1079,63.4310
1080,63.5948
1081,63.6983
1082,63.7328
1083,63.7672
1084,63.8276
1085,63.5862
1086,63.0517
1087,62.8966
1088,63.0690
1089,63.3017
1090,63.4569
1091,63.4569
1092,63.2931
1093,63.2414
1094,63.4483
1095,63.9310
1096,64.0172
1097,64.0862
1098,64.0000
1099,64.0690
1100,64.1897
1101,64.1638
1102,64.0259
1103,63.6983
1104,63.6293
1105,63.6552
1106,63.7241
1107,63.7931
1108,63.7241
1109,63.8017
1110,63.9828
1111,64.0603
1112,64.2155
1113,64.3707
1114,64.5948
1115,64.8017
1116,64.8103
1117,64.8621
1118,64.8621
1119,64.9224
1120,65.0172
1121,64.8707
1122,64.6897
1123,64.4052
1124,64.4138
1125,64.5345
1126,64.6379
1127,64.8534
1128,64.9828
1129,64.8362
1130,64.6207
1131,64.3017
1132,64.1207
1133,64.1897
1134,64.0431
1135,63.8879
1136,63.6293
1137,63.5172
1138,63.4655
1139,63.4397
1140,63.4310
1141,63.5431
1142,63.5776
1143,63.6034
1144,63.7155
1145,63.7414
1146,63.6983
1147,63.6810
1148,63.8793
1149,63.9569
1150,63.6983
1151,63.7672
1152,63.7845
1153,63.8103
1154,63.6552
1155,63.4655
1156,63.4052
1157,63.7414
1158,64.1897
1159,64.3276
1160,64.2328
1161,64.1810
1162,64.2069
1163,64.2328
1164,64.1121
1165,64.0345
1166,64.1207
1167,64.3017
1168,64.2414
1169,64.0862
1170,64.1552
1171,64.2759
1172,64.2759
1173,64.2069
1174,64.3793
1175,64.5172
1176,64.4224
1177,64.4397
1178,64.2414
1179,64.1638
1180,64.2414
1181,64.3966
1182,64.3966
1183,64.2241
1184,64.1810
1185,64.2845
1186,64.3966
1187,64.2155
1188,64.1983
